id,value,anomaly
3006,67.4667,1.11
3007,66.2667,1.5857
3008,66.8333,1.768
3009,68.5,1.4627
3010,68.0667,1.0463
3101,71.0667,0.9303
3102,71.8333,1.096
3103,76.5667,1.2187
3104,76.9667,1.141
3105,77.7,0.8143
3106,78.5333,0.8717
3107,78.3,0.86
3108,77.5,0.9947
3201,68.1667,3.06
3202,68.1667,2.928
3203,68.2,2.9477
3204,69.7333,3.2327
3205,69.1667,2.919
3206,69.5333,2.3933
3207,70.2667,3.6303
3208,71.4333,3.9843
3209,70.3,2.7243
3301,72.0667,0.842
3302,71.5333,0.735
3303,69.9667,1.303
3304,71.9,0.6467
3305,72.0667,0.5973
3306,70.2667,0.6533
3307,70.4667,1.0253
3308,73.0667,0.7313
3309,73.1,0.8283
3310,71.5,0.4327
3401,79.0333,1.6223
3402,82.1333,2.3593
3403,81.1333,1.7487
3404,81.8667,2.0883
3405,82.7,2.312
3406,81.8333,1.9133
3407,84.0,2.6873
3408,83.8667,2.5913
3409,80.9,1.713
3501,62.1667,2.1313
3502,64.8667,2.2367
3503,65.8,2.977
3504,60.3,2.3457
3505,61.4,3.2453
3506,67.4667,2.3873
3507,64.7333,3.2563
3508,63.1333,2.756
3509,69.7667,3.3473
3601,67.9667,1.7043
3602,70.6667,2.035
3603,73.7667,2.3747
3604,73.4,2.2997
3605,70.5,1.253
3606,67.0667,1.0003
3607,68.1,0.906
3608,70.1333,1.1433
3609,69.6667,0.7557
3610,67.3667,1.1617
3701,70.4333,2.549
3801,75.6333,0.9743
3802,78.1667,0.9217
3803,78.4,0.5943
3804,79.4667,0.7267
3805,79.5,0.6687
3806,79.7333,0.681
3807,80.4667,1.094
3901,72.6667,4.4083
3902,73.2,4.154
3903,70.9333,2.624
3904,68.7667,4.1063
3905,74.4667,4.2443
3906,75.1333,4.1173
3907,71.9,2.5283
3908,74.8667,3.611
3909,73.4667,2.111
4001,75.1667,1.037
4002,74.8667,1.2857
4003,77.5,1.2633
4004,78.8333,0.893
4101,79.4,1.8587
4102,83.4333,1.8553
4103,84.2,1.7043
4104,82.5,0.858
4105,80.4667,1.216
4106,82.8667,1.3347
4107,83.8667,0.8017
4108,82.3,0.1243
4109,85.6667,0.847
4110,85.4667,0.877
4201,73.8333,2.9253
4202,81.0333,3.4263
4203,71.8333,3.0723
4204,67.8,2.683
4205,62.0333,2.6573
4206,70.2,2.9567
4207,75.8333,2.9997
4301,64.1667,1.513
4302,66.1,1.7677
4303,65.8333,2.0787
4401,77.4667,1.6773
4402,76.5667,1.7693
4403,74.9333,1.4797
4404,74.4,2.2373
4405,71.3,1.042
4406,70.3,0.619
4501,59.1333,1.3573
4502,61.4667,1.7437
4503,63.1667,1.771
4504,61.2,1.835
4505,57.8333,2.1723
4506,60.1,2.2777
4507,67.7,1.9047
4508,70.3333,1.8607
4509,64.1667,2.5673
4510,67.5,2.891
4601,71.8,0.5237
4602,71.4,0.5353
4603,73.4333,0.5737
4604,67.3667,0.3937
4605,70.3667,0.4407
4606,71.6667,1.2013
4701,68.1333,3.0197
4702,66.7,2.574
4703,66.5,2.2143
4704,70.2333,2.1893
4705,69.3333,1.9023
4706,68.6667,2.0323
4707,70.7,1.493
4708,70.3,1.2687
4709,69.8333,0.9737
4801,57.4333,2.6483
4802,56.8667,2.3157
4803,62.6,2.942
4804,66.1333,3.5997
4805,69.1667,4.2053
4806,69.8333,4.2993
4807,71.2,4.1523
4808,69.1667,4.2007
4809,65.0,3.4803
4810,65.2,3.814
