id,value,anomaly
101,78.1667,0.73
102,77.7667,0.521
103,79.1333,0.111
104,78.3667,0.461
105,78.0667,0.4017
106,79.8667,0.041
107,79.6,-0.3113
108,80.5333,0.1167
201,83.5,3.3717
202,73.3,3.331
203,79.0,3.481
204,78.6667,2.8903
205,90.9,2.4417
206,89.1333,2.8603
207,81.0667,2.2687
301,75.6,-0.0337
302,76.8667,0.483
303,79.5333,0.989
304,78.2333,0.155
305,79.6333,0.2903
306,80.6,0.6457
307,79.7333,0.1133
308,79.7,-0.4667
309,80.4333,0.1767
401,66.3667,1.9323
402,71.1,2.0927
403,63.9333,2.622
404,68.3,1.2693
405,73.2667,1.6887
406,70.4667,1.184
407,84.9333,2.9373
501,72.5333,3.47
502,65.1,4.1707
503,74.9333,3.5213
504,68.1667,3.6887
505,60.8,3.3033
601,68.6667,2.0927
602,70.0333,1.6473
603,71.4333,1.9893
701,76.0,2.9277
702,76.4,3.0263
801,80.3333,-0.0103
802,79.9667,-0.086
803,80.5667,0.126
804,81.0,0.3737
805,81.8,0.6053
806,81.5333,0.6243
807,82.6333,0.5743
901,77.9,0.8613
902,76.3667,0.7533
903,77.8667,0.9587
904,78.4333,0.528
905,79.8,0.5577
906,80.1333,0.8453
907,80.1333,0.181
908,80.1667,0.4157
909,80.5333,0.3803
1001,61.2333,1.0433
1002,62.7,0.682
1003,66.0667,0.958
1004,59.2667,1.1963
1005,71.4,1.528
1006,66.7,1.5503
1007,68.7667,1.8083
1008,59.6,1.6987
1009,65.9333,1.7013
1010,63.6667,1.8027
1101,73.4,2.149
1102,73.4333,2.4617
1103,75.1667,1.451
1104,75.0333,2.132
1105,74.5333,2.236
1106,76.6,1.8903
1107,76.9333,2.6137
1108,78.2667,2.3323
1109,78.6,2.766
1201,73.4333,2.327
1202,73.2333,2.3833
1203,73.2667,2.621
1204,74.8333,2.155
1205,74.7333,2.377
1206,74.3333,2.9207
1207,77.6,2.7213
1208,76.1,2.298
1209,75.7667,2.358
1301,72.8333,2.361
1302,71.6667,1.6867
1303,71.2333,1.61
1304,73.8667,2.2157
1305,73.0667,1.4973
1306,72.9667,1.4583
1307,75.4,2.3573
1308,74.4667,1.4033
1309,74.6,1.43
