id,value,anomaly
1801,76.2333,2.054
1802,76.2,1.8517
1803,76.3333,1.616
1804,76.4333,2.028
1805,76.1,2.0943
1806,74.5,1.9603
1807,73.1667,1.7997
1808,67.5,1.535
1901,65.9333,0.756
1902,69.0,1.3587
1903,69.5667,1.716
2001,62.6333,0.3447
2002,62.9333,0.615
2003,65.2667,0.7803
2004,65.1333,0.6877
2005,67.0667,0.6417
2006,67.3667,0.5383
2007,68.1333,0.808
2008,69.5,0.3617
2009,69.0,0.1403
2010,69.5667,0.642
2101,63.2333,-2.453
2102,62.3333,-1.632
2103,60.8667,-0.8203
2104,65.5333,-2.632
2105,66.2667,-1.821
2106,64.7667,-1.2727
2107,66.9333,-2.3013
2108,67.7333,-1.9233
2109,67.1,-1.5473
2201,81.5,1.1857
2202,80.3333,0.9577
2203,79.5667,0.9243
2204,81.9,1.2627
2205,80.4333,0.9703
2206,80.3,0.854
2207,81.2,0.9653
2208,80.5,0.5237
2209,80.2667,0.424
2210,80.7333,0.695
2301,74.4667,-0.4113
2302,75.1667,0.1303
2303,76.7,0.422
2304,76.2,0.4203
2305,76.2667,1.0127
2306,79.5,1.415
2401,54.0333,-4.1023
2402,51.8,-5.3603
2403,58.2333,-4.9223
2404,56.7667,-5.456
2405,57.9667,-5.3733
2406,61.1333,-5.023
2407,61.8,-5.7877
2501,65.8333,-2.962
2502,67.1667,-3.5507
2503,69.6333,-2.564
2505,69.2333,-2.874
2506,71.8,-1.692
2507,69.6,-2.989
2508,71.1,-2.8273
2509,73.1,-1.5603
2601,63.9,-4.0697
2602,60.3,-4.1463
2603,68.3667,-1.358
2604,81.7333,-1.225
2701,62.4667,0.7603
2702,66.3333,1.1533
2801,71.4333,1.89
2802,74.1,1.8193
2803,73.6333,1.9447
2901,67.6333,-0.8317
2902,64.0,-0.3247
2903,73.7667,0.0553
2904,65.6333,-0.1977
2905,74.2333,0.4617
2906,68.0667,0.768
2907,76.8,1.124
2908,76.8333,0.4667
3001,66.1,0.57
3002,65.8333,0.4197
3003,62.5333,0.251
3004,72.3667,2.0003
3005,69.5,1.2107
3006,66.1333,-0.2233
3007,65.2333,0.5523
3008,66.2333,1.168
3009,67.9667,0.9293
3010,67.7333,0.713
3101,71.8667,1.7303
3102,72.6333,1.896
3103,77.4333,2.0853
3104,77.9667,2.141
3105,79.0333,2.1477
3106,79.3333,1.6717
3107,78.8667,1.4267
3108,77.9667,1.4613
3201,60.5667,-4.54
3202,61.1333,-4.1053
3203,62.0333,-3.219
3204,61.4333,-5.0673
3205,62.1333,-4.1143
3206,63.7667,-3.3733
3207,61.0,-5.6363
3208,62.5,-4.949
3209,63.7,-3.8757
3301,71.6667,0.442
3302,71.5333,0.735
3303,70.3,1.6363
3304,71.9333,0.68
3305,72.2667,0.7973
3306,70.6,0.9867
3307,70.7667,1.3253
3308,73.5,1.1647
3309,73.5667,1.295
3310,72.1667,1.0993
3401,76.7,-0.711
3402,80.3667,0.5927
3403,80.0,0.6153
3404,80.3,0.5217
3405,81.2333,0.8453
3406,81.3,1.38
3407,81.9667,0.654
3408,82.1333,0.858
3409,80.8333,1.6463
3501,59.6333,-0.402
3502,61.0667,-1.5633
3503,60.0333,-2.7897
3504,55.1667,-2.7877
3505,54.1667,-3.988
3506,61.7,-3.3793
3507,56.9667,-4.5103
3508,55.7667,-4.6107
3509,60.8,-5.6193
3601,67.6333,1.371
3602,70.3,1.6683
3603,73.1333,1.7413
3604,72.6,1.4997
3605,70.4667,1.2197
3606,66.9,0.8337
3607,67.8333,0.6393
3608,70.1667,1.1767
3609,69.8333,0.9223
3610,67.4,1.195
3701,69.8333,1.949
3801,76.8333,2.1743
3802,79.5667,2.3217
3803,80.1667,2.361
3804,80.5333,1.7933
3805,81.4333,2.602
3806,81.3,2.2477
3807,81.2667,1.894
3901,62.8667,-5.3917
3902,64.0667,-4.9793
3903,64.8333,-3.476
3904,60.4333,-4.227
3905,65.6667,-4.5557
3906,66.4333,-4.5827
3907,66.1333,-3.2383
3908,67.2333,-4.0223
3909,68.4667,-2.889
4001,75.6667,1.537
4002,75.0333,1.4523
4003,77.6,1.3633
4004,79.4333,1.493
4101,77.8667,0.3253
4102,82.1,0.522
4103,83.0,0.5043
4104,82.3,0.658
4105,80.1,0.8493
4106,81.9667,0.4347
4107,82.8333,-0.2317
4108,82.8,0.6243
4109,84.5333,-0.2863
4110,84.4667,-0.123
4201,67.0333,-3.8747
4202,76.4,-1.207
4203,64.3667,-4.3943
4204,63.2667,-1.8503
4205,55.7667,-3.6093
4206,64.9,-2.3433
4207,71.6333,-1.2003
4301,63.4,0.7463
4302,64.9667,0.6343
4303,64.3333,0.5787
4401,77.5667,1.7773
4402,76.7,1.9027
4403,75.2667,1.813
4404,74.0333,1.8707
4405,72.0,1.742
4406,71.0,1.319
4501,58.0667,0.2907
4502,59.8667,0.1437
4503,60.8667,-0.529
4504,58.3667,-0.9983
4505,53.5333,-2.1277
4506,54.9,-2.9223
4507,62.5667,-3.2287
4508,65.3667,-3.106
4509,58.1667,-3.4327
4510,61.4333,-3.1757
4601,72.6,1.3237
4602,72.2333,1.3687
4603,74.1667,1.307
4604,68.4333,1.4603
4605,71.1,1.174
4606,72.2667,1.8013
4701,64.1,-1.0137
4702,63.5,-0.626
4703,64.1667,-0.119
4704,66.6667,-1.3773
4705,66.5667,-0.8643
4706,66.4,-0.2343
4707,68.2,-1.007
4708,68.7,-0.3313
4709,68.4,-0.4597
4801,50.2333,-4.5517
4802,49.8,-4.751
4803,55.5333,-4.1247
4804,57.5667,-4.967
4805,59.8,-5.1613
4806,60.4667,-5.0673
4807,62.8667,-4.181
4808,61.8667,-3.0993
4809,56.9667,-4.553
4810,57.8333,-3.5527
