id,value,anomaly
1801,77.7667,3.5873
1802,77.7,3.3517
1803,78.0333,3.316
1804,77.8333,3.428
1805,77.2333,3.2277
1806,75.4667,2.927
1807,74.1667,2.7997
1808,69.2667,3.3017
1901,67.8333,2.656
1902,70.8,3.1587
1903,71.5,3.6493
2001,64.7,2.4113
2002,64.9333,2.615
2003,68.0667,3.5803
2004,67.6667,3.221
2005,69.1,2.675
2006,69.7333,2.905
2007,70.5667,3.2413
2008,71.3667,2.2283
2009,71.3,2.4403
2010,72.3667,3.442
2101,66.9333,1.247
2102,65.6667,1.7013
2103,63.3,1.613
2104,69.2667,1.1013
2105,69.1,1.0123
2106,67.6333,1.594
2107,70.6,1.3653
2108,70.9667,1.31
2109,70.2,1.5527
2201,81.9,1.5857
2202,81.4667,2.091
2203,80.5,1.8577
2204,82.2667,1.6293
2205,81.7,2.237
2206,81.6,2.154
2207,81.6667,1.432
2208,81.4333,1.457
2209,81.2667,1.424
2210,81.5667,1.5283
2301,76.2333,1.3553
2302,76.6333,1.597
2303,77.8667,1.5887
2304,77.5667,1.787
2305,77.2,1.946
2306,80.0667,1.9817
2401,59.5,1.3643
2402,59.4667,2.3063
2403,64.1,0.9443
2404,63.4667,1.244
2405,65.5667,2.2267
2406,67.1333,0.977
2407,70.1,2.5123
2501,71.0,2.2047
2502,71.7667,1.0493
2503,73.3333,1.136
2505,73.2667,1.1593
2506,74.8667,1.3747
2507,73.8667,1.2777
2508,75.3333,1.406
2509,76.0,1.3397
2601,70.6667,2.697
2602,66.9667,2.5203
2603,73.6667,3.942
2604,86.8333,3.875
2701,63.5333,1.827
2702,67.8667,2.6867
2801,73.2,3.6567
2802,76.0,3.7193
2803,75.6,3.9113
2901,71.0333,2.5683
2902,66.2333,1.9087
2903,75.8333,2.122
2904,67.6333,1.8023
2905,76.3333,2.5617
2906,69.9667,2.668
2907,78.8333,3.1573
2908,78.7667,2.4
3001,68.0333,2.5033
3002,67.3667,1.953
3003,64.3,2.0177
3004,74.2333,3.867
3005,71.5,3.2107
3006,68.2667,1.91
3007,67.1667,2.4857
3008,67.8,2.7347
3009,70.1333,3.096
3010,69.6333,2.613
3101,72.9333,2.797
3102,73.5333,2.796
3103,78.0,2.652
3104,78.7333,2.9077
3105,80.3333,3.4477
3106,80.7667,3.105
3107,80.2,2.76
3108,78.9667,2.4613
3201,67.3,2.1933
3202,66.7667,1.528
3203,66.3667,1.1143
3204,68.2,1.6993
3205,67.3333,1.0857
3206,68.0,0.86
3207,68.4,1.7637
3208,68.8333,1.3843
3209,68.5667,0.991
3301,74.1333,2.9087
3302,73.9,3.1017
3303,72.5,3.8363
3304,73.8667,2.6133
3305,74.4,2.9307
3306,73.1333,3.52
3307,73.3333,3.892
3308,75.0,2.6647
3309,74.7667,2.495
3310,74.0667,2.9993
3401,78.1333,0.7223
3402,80.9333,1.1593
3403,81.0,1.6153
3404,81.0,1.2217
3405,81.5667,1.1787
3406,81.3333,1.4133
3407,82.3333,1.0207
3408,82.3,1.0247
3409,81.1667,1.9797
3501,62.4333,2.398
3502,64.8,2.17
3503,65.4333,2.6103
3504,59.3333,1.379
3505,60.0,1.8453
3506,66.8667,1.7873
3507,63.4333,1.9563
3508,61.6667,1.2893
3509,68.3,1.8807
3601,69.2,2.9377
3602,72.0333,3.4017
3603,75.0667,3.6747
3604,74.3667,3.2663
3605,72.4333,3.1863
3606,68.7667,2.7003
3607,69.9333,2.7393
3608,71.8,2.81
3609,71.7333,2.8223
3610,69.0333,2.8283
3701,71.5333,3.649
3801,77.8667,3.2077
3802,80.6333,3.3883
3803,81.1333,3.3277
3804,81.8333,3.0933
3805,82.3333,3.502
3806,82.3,3.2477
3807,82.7,3.3273
3901,70.9333,2.675
3902,70.5667,1.5207
3903,69.9,1.5907
3904,67.5333,2.873
3905,72.4333,2.211
3906,72.8333,1.8173
3907,71.0333,1.6617
3908,73.1333,1.8777
3909,72.9333,1.5777
4001,77.1,2.9703
4002,76.5,2.919
4003,79.0,2.7633
4004,80.3667,2.4263
4101,79.1667,1.6253
4102,82.0333,0.4553
4103,83.0667,0.571
4104,82.6667,1.0247
4105,80.8667,1.616
4106,82.1,0.568
4107,84.2333,1.1683
4108,83.9667,1.791
4109,85.9333,1.1137
4110,86.6333,2.0437
4201,74.2,3.292
4202,80.4667,2.8597
4203,72.5,3.739
4204,68.4,3.283
4205,62.6333,3.2573
4206,70.6667,3.4233
4207,75.8667,3.033
4301,64.3667,1.713
4302,66.9333,2.601
4303,66.3,2.5453
4401,78.2,2.4107
4402,77.0333,2.236
4403,75.8333,2.3797
4404,75.3,3.1373
4405,72.7,2.442
4406,72.2333,2.5523
4501,59.8667,2.0907
4502,61.9,2.177
4503,63.5,2.1043
4504,61.1,1.735
4505,57.1667,1.5057
4506,59.2667,1.4443
4507,66.4,0.6047
4508,69.6667,1.194
4509,62.4667,0.8673
4510,66.0333,1.4243
4601,74.1667,2.8903
4602,73.7,2.8353
4603,75.3,2.4403
4604,69.7,2.727
4605,72.1333,2.2073
4606,73.3667,2.9013
4701,66.8333,1.7197
4702,66.0,1.874
4703,66.7333,2.4477
4704,69.9,1.856
4705,69.5333,2.1023
4706,69.1333,2.499
4707,70.5667,1.3597
4708,70.8667,1.8353
4709,71.0,2.1403
4801,57.3,2.515
4802,56.3333,1.7823
4803,61.9333,2.2753
4804,65.4667,2.933
4805,68.1,3.1387
4806,69.1,3.566
4807,69.5,2.4523
4808,67.8333,2.8673
4809,63.7,2.1803
4810,63.7667,2.3807
