id,value,anomaly
1806,74.5,1.9603
1807,72.7,1.333
1808,66.5,0.535
1901,66.0667,0.8893
1902,68.6667,1.0253
1903,69.4333,1.5827
2001,65.2,2.9113
2002,65.0,2.6817
2003,67.1,2.6137
2004,67.0,2.5543
2005,68.3667,1.9417
2006,69.0,2.1717
2007,69.3667,2.0413
2008,70.8333,1.695
2009,70.1333,1.2737
2010,70.5333,1.6087
2101,67.3667,1.6803
2102,66.3333,2.368
2103,63.8667,2.1797
2104,69.5667,1.4013
2105,70.1333,2.0457
2106,68.4,2.3607
2107,70.6667,1.432
2108,70.7333,1.0767
2109,69.8667,1.2193
2201,81.2667,0.9523
2202,80.7667,1.391
2203,80.5,1.8577
2204,81.3667,0.7293
2205,80.3,0.837
2206,80.7667,1.3207
2207,80.8667,0.632
2208,80.7667,0.7903
2209,80.8333,0.9907
2210,81.2667,1.2283
2301,76.2667,1.3887
2302,76.3667,1.3303
2303,77.3333,1.0553
2304,76.8,1.0203
2305,77.0,1.746
2306,79.6667,1.5817
2401,61.9,3.7643
2402,61.5667,4.4063
2403,67.0667,3.911
2404,66.2667,4.044
2405,67.3667,4.0267
2406,69.8,3.6437
2407,71.1333,3.5457
2501,72.5333,3.738
2502,72.6333,1.916
2503,73.4333,1.236
2505,73.3667,1.2593
2506,75.0333,1.5413
2507,74.0667,1.4777
2508,75.0,1.0727
2509,75.9333,1.273
2601,71.4,3.4303
2602,68.2333,3.787
2603,73.7,3.9753
2604,86.5,3.5417
2701,61.7667,0.0603
2702,66.0,0.82
2801,70.7667,1.2233
2802,73.8333,1.5527
2803,73.0667,1.378
2901,71.1667,2.7017
2902,65.9667,1.642
2903,74.3333,0.622
2904,67.7667,1.9357
2905,75.8667,2.095
2906,68.8,1.5013
2907,75.6667,-0.0093
2908,77.6333,1.2667
3001,65.7,0.17
3002,66.0333,0.6197
3003,63.2667,0.9843
3004,71.6,1.2337
3005,69.3667,1.0773
3006,67.0667,0.71
3007,65.5333,0.8523
3008,66.1333,1.068
3009,68.0667,1.0293
3010,67.6667,0.6463
3101,71.4333,1.297
3102,72.4333,1.696
3103,77.2667,1.9187
3104,77.8333,2.0077
3105,78.8,1.9143
3106,79.1333,1.4717
3107,78.3333,0.8933
3108,77.6333,1.128
3201,67.5,2.3933
3202,66.8333,1.5947
3203,66.6,1.3477
3204,68.9667,2.466
3205,67.6,1.3523
3206,68.3,1.16
3207,69.5333,2.897
3208,69.2,1.751
3209,68.7667,1.191
3301,72.2333,1.0087
3302,71.4667,0.6683
3303,69.8,1.1363
3304,72.4,1.1467
3305,72.3667,0.8973
3306,70.4,0.7867
3307,70.4667,1.0253
3308,73.9333,1.598
3309,73.7667,1.495
3310,72.0667,0.9993
3401,76.9,-0.511
3402,78.9667,-0.8073
3403,79.0,-0.3847
3404,78.0667,-1.7117
3405,79.2667,-1.1213
3406,79.1333,-0.7867
3407,79.4,-1.9127
3408,79.4333,-1.842
3409,78.2,-0.987
3501,60.9333,0.898
3502,63.5333,0.9033
3503,64.1,1.277
3504,58.6,0.6457
3505,60.4667,2.312
3506,66.6333,1.554
3507,64.6,3.123
3508,63.4667,3.0893
3509,70.4667,4.0473
3601,67.3333,1.071
3602,69.8333,1.2017
3603,72.9,1.508
3604,72.7667,1.6663
3605,70.1333,0.8863
3606,66.6667,0.6003
3607,67.7667,0.5727
3608,69.4333,0.4433
3609,69.3333,0.4223
3610,66.7333,0.5283
3701,69.7,1.8157
3801,76.0667,1.4077
3802,78.9,1.655
3803,79.4667,1.661
3804,80.0333,1.2933
3805,80.0667,1.2353
3806,80.3667,1.3143
3807,80.5667,1.194
3901,71.6667,3.4083
3902,70.4333,1.3873
3903,69.5333,1.224
3904,68.7667,4.1063
3905,74.3667,4.1443
3906,73.0667,2.0507
3907,70.7667,1.395
3908,73.6,2.3443
3909,73.0333,1.6777
4001,75.8,1.6703
4002,75.8333,2.2523
4003,79.1333,2.8967
4004,80.4667,2.5263
4101,76.4,-1.1413
4102,78.6667,-2.9113
4103,80.0667,-2.429
4104,80.8,-0.842
4105,78.4333,-0.8173
4106,78.6333,-2.8987
4107,81.4333,-1.6317
4108,82.1333,-0.0423
4109,82.6,-2.2197
4110,84.7333,0.1437
4201,75.2,4.292
4202,81.4,3.793
4203,73.2667,4.5057
4204,68.8,3.683
4205,63.4,4.024
4206,71.8,4.5567
4207,76.9,4.0663
4301,63.0667,0.413
4302,65.0,0.6677
4303,64.5333,0.7787
4401,77.3,1.5107
4402,76.2667,1.4693
4403,75.0,1.5463
4404,73.9333,1.7707
4405,71.7,1.442
4406,71.1667,1.4857
4501,58.7,0.924
4502,60.6,0.877
4503,62.1667,0.771
4504,59.9667,0.6017
4505,56.1333,0.4723
4506,58.6667,0.8443
4507,67.1333,1.338
4508,69.8,1.3273
4509,63.9333,2.334
4510,66.9667,2.3577
4601,72.4333,1.157
4602,71.8667,1.002
4603,74.6,1.7403
4604,67.9667,0.9937
4605,71.4,1.474
4606,71.1667,0.7013
4701,67.2333,2.1197
4702,66.2667,2.1407
4703,66.7333,2.4477
4704,69.5667,1.5227
4705,69.0667,1.6357
4706,68.4667,1.8323
4707,70.3333,1.1263
4708,70.4333,1.402
4709,69.8667,1.007
4801,58.7667,3.9817
4802,58.5667,4.0157
4803,63.8333,4.1753
4804,66.7,4.1663
4805,68.6333,3.672
4806,69.6,4.066
4807,71.1667,4.119
4808,68.8667,3.9007
4809,65.2333,3.7137
4810,65.2,3.814
