id,value,anomaly
2109,64.1,-4.5473
2201,77.6,-2.7143
2202,76.5333,-2.8423
2203,75.6333,-3.009
2204,78.2667,-2.3707
2205,77.2667,-2.1963
2206,76.9333,-2.5127
2207,78.5333,-1.7013
2208,78.1667,-1.8097
2209,78.1,-1.7427
2210,79.2333,-0.805
2301,70.6667,-4.2113
2302,71.3333,-3.703
2303,72.1,-4.178
2304,71.8,-3.9797
2305,72.1333,-3.1207
2306,75.2667,-2.8183
2401,58.9,0.7643
2402,56.7,-0.4603
2403,61.2333,-1.9223
2404,60.1,-2.1227
2405,60.8,-2.54
2406,62.7667,-3.3897
2407,63.7667,-3.821
2501,65.2,-3.5953
2502,65.2333,-5.484
2503,66.7,-5.4973
2505,66.6,-5.5073
2506,68.5,-4.992
2507,67.6,-4.989
2508,68.4667,-5.4607
2509,69.6667,-4.9937
2601,68.8333,0.8637
2602,64.6667,0.2203
2603,70.1333,0.4087
2604,82.7333,-0.225
2701,59.8333,-1.873
2702,63.6,-1.58
2801,67.7333,-1.81
2802,70.7,-1.5807
2803,70.2333,-1.4553
2901,66.6667,-1.7983
2902,62.6,-1.7247
2903,71.4333,-2.278
2904,64.0,-1.831
2905,72.7,-1.0717
2906,66.5333,-0.7653
2907,74.6,-1.076
2908,75.2,-1.1667
3001,62.5,-3.03
3002,62.7667,-2.647
3003,59.5667,-2.7157
3004,69.0333,-1.333
3005,66.2,-2.0893
3006,63.3667,-2.99
3007,62.3667,-2.3143
3008,62.7,-2.3653
3009,63.9,-3.1373
3010,63.9667,-3.0537
3101,68.1667,-1.9697
3102,69.2,-1.5373
3103,73.8667,-1.4813
3104,74.5333,-1.2923
3105,75.7333,-1.1523
3106,77.1667,-0.495
3107,76.7667,-0.6733
3108,75.3333,-1.172
3201,61.6,-3.5067
3202,61.5,-3.7387
3203,60.7333,-4.519
3204,62.6333,-3.8673
3205,62.0333,-4.2143
3206,62.3333,-4.8067
3207,62.3667,-4.2697
3208,62.5,-4.949
3209,62.6,-4.9757
3301,67.4333,-3.7913
3302,67.1667,-3.6317
3303,65.8333,-2.8303
3304,67.9667,-3.2867
3305,68.4,-3.0693
3306,66.8,-2.8133
3307,67.0,-2.4413
3308,69.4,-2.9353
3309,69.6667,-2.605
3310,68.3667,-2.7007
3401,73.0,-4.411
3402,75.5667,-4.2073
3403,74.9333,-4.4513
3404,75.5667,-4.2117
3405,76.0333,-4.3547
3406,75.7333,-4.1867
3407,77.4667,-3.846
3408,77.2,-4.0753
3409,75.4333,-3.7537
3501,62.8,2.7647
3502,65.6333,3.0033
3503,65.7,2.877
3504,60.8667,2.9123
3505,60.7667,2.612
3506,68.0,2.9207
3507,63.4667,1.9897
3508,62.1333,1.756
3509,67.5333,1.114
3601,64.1333,-2.129
3602,66.4,-2.2317
3603,69.5,-1.892
3604,69.1667,-1.9337
3605,66.8,-2.447
3606,63.4333,-2.633
3607,64.4,-2.794
3608,66.7,-2.29
3609,66.3667,-2.5443
3610,63.6,-2.605
3701,66.9,-0.9843
3801,72.8,-1.859
3802,75.8,-1.445
3803,76.7333,-1.0723
3804,77.9667,-0.7733
3805,77.6,-1.2313
3806,77.9333,-1.119
3807,78.8333,-0.5393
3901,63.5,-4.7583
3902,63.3333,-5.7127
3903,62.9,-5.4093
3904,60.5667,-4.0937
3905,65.3,-4.9223
3906,65.1,-5.916
3907,63.7333,-5.6383
3908,65.4,-5.8557
3909,65.7667,-5.589
4001,71.6667,-2.463
4002,70.9667,-2.6143
4003,73.5,-2.7367
4004,75.2667,-2.6737
4101,74.7,-2.8413
4102,77.9667,-3.6113
4103,79.1,-3.3957
4104,79.5,-2.142
4105,78.5333,-0.7173
4106,79.4667,-2.0653
4107,81.6667,-1.3983
4108,81.3667,-0.809
4109,84.0667,-0.753
4110,84.9333,0.3437
4201,70.9,-0.008
4202,77.5667,-0.0403
4203,69.0333,0.2723
4204,64.8333,-0.2837
4205,59.4,0.024
4206,66.6667,-0.5767
4207,72.2333,-0.6003
4301,60.6333,-2.0203
4302,62.1333,-2.199
4303,61.7667,-1.988
4401,74.1333,-1.656
4402,73.0333,-1.764
4403,71.7333,-1.7203
4404,70.3333,-1.8293
4405,68.7667,-1.4913
4406,67.8333,-1.8477
4501,60.3667,2.5907
4502,61.9,2.177
4503,63.8333,2.4377
4504,62.0333,2.6683
4505,58.6333,2.9723
4506,60.7667,2.9443
4507,68.2667,2.4713
4508,70.8333,2.3607
4509,63.8333,2.234
4510,66.9,2.291
4601,68.8333,-2.443
4602,68.6,-2.2647
4603,70.7333,-2.1263
4604,65.1667,-1.8063
4605,68.1,-1.826
4606,68.6333,-1.832
4701,61.2667,-3.847
4702,60.1667,-3.9593
4703,60.7333,-3.5523
4704,63.8333,-4.2107
4705,63.4333,-3.9977
4706,62.8667,-3.7677
4707,64.9,-4.307
4708,65.2,-3.8313
4709,64.6333,-4.2263
4801,53.7333,-1.0517
4802,54.2667,-0.2843
4803,59.5667,-0.0913
4804,60.3333,-2.2003
4805,62.2333,-2.728
4806,62.4,-3.134
4807,63.9667,-3.081
4808,62.7,-2.266
4809,59.8333,-1.6863
4810,60.0333,-1.3527
