id,value
101,16.96
102,14.76
103,14.81
104,13.88
105,14.76
106,14.95
107,18.45
108,23.01
201,1.46
202,2.86
203,2.73
204,4.09
205,0.59
206,1.81
207,4.32
301,14.54
302,12.67
303,11.76
304,14.72
305,12.11
306,10.51
307,13.49
308,15.91
309,14.4
401,0.52
402,0.3
403,0.95
404,0.03
405,0.12
406,0.05
407,0.5
501,9.05
502,3.15
503,8.86
504,7.77
505,3.71
601,13.43
602,11.55
603,12.1
701,19.4
702,14.74
801,22.37
802,24.56
803,25.4
804,27.72
805,24.88
806,19.2
807,13.99
901,14.17
902,15.05
903,15.21
904,14.12
905,13.75
906,16.47
907,18.5
908,17.67
909,20.75
1001,6.27
1002,5.38
1003,4.79
1004,5.51
1005,1.5
1006,2.12
1007,1.43
1008,4.26
1009,3.35
1010,4.66
1101,10.9
1102,12.11
1103,12.88
1104,11.86
1105,14.99
1106,11.41
1107,12.56
1108,12.65
1109,12.82
1201,17.09
1202,16.67
1203,15.68
1204,13.82
1205,14.23
1206,13.83
1207,13.1
1208,12.89
1209,12.7
1301,9.1
1302,12.61
1303,14.31
1304,10.05
1305,12.32
1306,12.48
1307,12.99
1308,15.6
1309,13.79
1401,9.79
1402,11.73
1403,15.14
1404,12.13
1405,13.64
1406,18.67
1407,12.87
1408,13.97
1409,14.9
1501,11.97
1502,13.66
1503,13.24
1504,13.95
1601,18.29
1602,19.72
1603,22.14
1604,18.23
1605,18.29
1606,19.86
1607,18.95
1608,18.56
1609,20.04
1701,15.1
1702,12.37
1703,12.17
1801,19.54
1802,16.07
1803,18.33
1804,15.15
1805,12.26
1806,15.37
1807,11.59
1808,14.74
1901,14.26
1902,11.35
1903,10.71
2001,8.78
2002,9.64
2003,8.28
2004,8.18
2005,9.69
2006,8.48
2007,9.07
2008,11.67
2009,12.07
2010,11.6
2101,8.2
2102,8.43
2103,7.79
2104,9.8
2105,10.08
2106,9.2
2107,11.3
2108,13.73
2109,15.17
2201,12.71
2202,15.49
2203,18.69
2204,15.91
2205,17.87
2206,16.57
2207,19.55
2208,19.86
2209,20.82
2210,21.41
2301,17.05
2302,15.25
2303,15.19
2304,12.61
2305,12.2
2306,11.88
2401,6.81
2402,5.96
2403,5.43
2404,5.41
2405,5.1
2406,5.16
2407,4.28
2501,6.29
2502,8.13
2503,8.21
2505,8.99
2506,8.51
2507,10.96
2508,9.08
2509,9.11
2601,1.23
2602,2.48
2603,1.55
2604,0.79
2701,14.72
2702,12.36
2801,16.63
2802,14.87
2803,12.39
2901,1.8
2902,6.21
2903,9.69
2904,4.8
2905,4.16
2906,7.05
2907,6.78
2908,4.8
3001,14.21
3002,16.71
3003,14.85
3004,11.13
3005,14.96
3006,15.79
3007,15.32
3008,14.07
3009,12.67
3010,14.11
3101,16.58
3102,13.98
3103,17.16
3104,15.03
3105,16.31
3106,19.64
3107,20.57
3108,21.93
3201,7.15
3202,8.6
3203,7.83
3204,5.21
3205,7.25
3206,7.54
3207,4.52
3208,6.45
3209,6.92
3301,13.73
3302,12.27
3303,12.36
3304,13.41
3305,13.89
3306,16.19
3307,17.14
3308,11.46
3309,10.03
3310,12.91
3401,12.08
3402,13.44
3403,14.59
3404,12.84
3405,14.88
3406,14.89
3407,12.17
3408,16.03
3409,14.75
3501,5.12
3502,5.07
3503,2.25
3504,7.84
3505,2.17
3506,2.96
3507,2.19
3508,3.98
3509,1.86
3601,16.44
3602,18.55
3603,19.24
3604,15.89
3605,16.17
3606,17.9
3607,17.28
3608,14.56
3609,16.37
3610,16.16
3701,11.09
3801,20.12
3802,15.79
3803,16.38
3804,22.57
3805,15.31
3806,18.37
3807,18.31
3901,6.28
3902,7.08
3903,8.18
3904,5.35
3905,5.12
3906,8.01
3907,9.36
3908,6.58
3909,8.65
4001,15.01
4002,16.51
4003,14.77
4004,13.45
4101,9.91
4102,12.4
4103,15.81
4104,15.2
4105,7.65
4106,11.81
4107,13.85
4108,17.51
4109,9.39
4110,7.7
4201,1.96
4202,1.38
4203,2.36
4204,2.9
4205,4.1
4206,1.9
4207,1.59
4301,17.08
4302,17.08
4303,12.73
4401,25.85
4402,21.91
4403,14.92
4404,12.0
4405,11.24
4406,13.31
4501,9.54
4502,4.78
4503,5.54
4504,8.53
4505,9.84
4506,4.37
4507,2.21
4508,1.83
4509,5.14
4510,3.07
4601,12.9
4602,14.05
4603,12.99
4604,13.56
4605,12.78
4606,10.12
4701,9.99
4702,8.66
4703,9.57
4704,11.66
4705,12.28
4706,10.3
4707,12.85
4708,12.74
4709,11.05
4801,7.24
4802,6.88
4803,3.69
4804,3.97
4805,4.22
4806,4.38
4807,4.25
4808,4.52
4809,5.0
4810,4.08
