id,value
101,14.16
102,15.32
103,18.98
104,19.8
105,20.99
106,21.79
107,25.46
108,35.32
201,1.89
202,3.05
203,4.62
204,4.34
205,1.14
206,2.52
207,4.32
301,10.25
302,13.07
303,13.23
304,11.51
305,15.18
306,10.18
307,12.12
308,13.85
309,10.36
401,0.82
402,0.95
403,1.81
404,0.12
405,0.63
406,0.33
407,1.06
501,5.89
502,3.37
503,6.74
504,5.96
505,4.45
601,15.65
602,15.03
603,15.38
701,17.95
702,16.6
801,28.06
802,24.05
803,28.25
804,29.17
805,24.72
806,22.32
807,15.48
901,19.3
902,20.98
903,18.87
904,20.63
905,19.52
906,22.25
907,20.33
908,21.36
909,21.01
1001,1.9
1002,2.05
1003,2.09
1004,2.41
1005,1.21
1006,1.59
1007,0.99
1008,2.14
1009,0.97
1010,2.09
1101,8.62
1102,10.55
1103,11.79
1104,12.76
1105,14.46
1106,11.49
1107,11.14
1108,11.67
1109,10.11
1201,16.23
1202,15.9
1203,16.51
1204,14.41
1205,16.12
1206,17.96
1207,11.33
1208,13.1
1209,14.65
1301,10.37
1302,10.74
1303,9.16
1304,9.46
1305,10.25
1306,9.04
1307,7.4
1308,9.08
1309,10.38
1401,7.06
1402,8.43
1403,9.69
1404,7.64
1405,8.26
1406,12.44
1407,8.31
1408,8.82
1409,13.11
1501,13.15
1502,15.81
1503,15.9
1504,17.26
1601,12.15
1602,11.42
1603,11.51
1604,15.9
1605,15.89
1606,23.75
1607,18.39
1608,23.44
1609,30.31
1701,11.92
1702,8.69
1703,7.37
1801,15.99
1802,18.85
1803,14.92
1804,19.19
1805,19.09
1806,16.98
1807,15.87
1808,20.28
1901,14.75
1902,13.64
1903,13.91
2001,7.61
2002,8.54
2003,9.36
2004,9.36
2005,7.84
2006,7.76
2007,7.35
2008,7.25
2009,8.74
2010,8.19
2101,8.44
2102,10.47
2103,9.89
2104,8.8
2105,9.58
2106,10.57
2107,7.61
2108,9.17
2109,8.05
2201,12.38
2202,13.57
2203,15.77
2204,12.71
2205,17.19
2206,19.15
2207,15.31
2208,22.44
2209,27.77
2210,32.36
2301,9.38
2302,10.45
2303,10.07
2304,11.53
2305,12.19
2306,14.05
2401,2.71
2402,3.15
2403,3.07
2404,3.2
2405,3.08
2406,4.57
2407,3.96
2501,6.1
2502,6.56
2503,8.46
2505,6.56
2506,7.52
2507,6.69
2508,6.72
2509,9.25
2601,1.39
2602,2.13
2603,1.83
2604,1.29
2701,12.55
2702,12.26
2801,18.98
2802,16.17
2803,15.88
2901,2.68
2902,4.27
2903,5.8
2904,3.65
2905,2.49
2906,4.31
2907,3.44
2908,2.63
3001,16.68
3002,14.89
3003,11.52
3004,15.99
3005,14.86
3006,14.09
3007,12.02
3008,11.31
3009,10.45
3010,11.93
3101,20.21
3102,21.76
3103,18.63
3104,19.61
3105,20.72
3106,20.76
3107,19.67
3108,16.1
3201,5.05
3202,6.41
3203,7.85
3204,5.13
3205,7.24
3206,8.61
3207,4.31
3208,4.54
3209,7.6
3301,14.3
3302,12.75
3303,15.04
3304,18.58
3305,14.89
3306,14.22
3307,16.97
3308,15.39
3309,16.01
3310,16.33
3401,9.72
3402,8.62
3403,14.22
3404,8.36
3405,10.26
3406,12.01
3407,10.01
3408,9.89
3409,10.72
3501,0.72
3502,0.74
3503,0.66
3504,1.24
3505,0.8
3506,0.69
3507,0.91
3508,1.31
3509,1.34
3601,18.35
3602,20.35
3603,17.46
3604,15.74
3605,17.14
3606,16.05
3607,16.69
3608,16.27
3609,17.67
3610,17.76
3701,14.55
3801,25.45
3802,18.84
3803,16.45
3804,18.15
3805,19.91
3806,21.39
3807,19.91
3901,4.1
3902,5.53
3903,8.88
3904,6.04
3905,4.53
3906,5.53
3907,7.93
3908,6.43
3909,9.13
4001,17.19
4002,16.53
4003,14.94
4004,13.02
4101,6.95
4102,8.04
4103,8.69
4104,12.1
4105,5.27
4106,8.84
4107,10.76
4108,15.79
4109,9.95
4110,7.34
4201,1.55
4202,1.1
4203,2.2
4204,2.56
4205,3.89
4206,1.93
4207,1.54
4301,12.86
4302,12.99
4303,13.6
4401,16.74
4402,16.88
4403,20.14
4404,17.05
4405,17.72
4406,18.76
4501,2.15
4502,0.9
4503,1.25
4504,1.55
4505,1.37
4506,0.44
4507,0.39
4508,0.31
4509,1.16
4510,0.78
4601,17.76
4602,18.01
4603,17.05
4604,18.89
4605,17.91
4606,16.31
4701,9.4
4702,8.05
4703,9.71
4704,7.53
4705,8.57
4706,10.09
4707,7.93
4708,8.02
4709,7.62
4801,2.52
4802,3.28
4803,3.09
4804,2.91
4805,4.0
4806,4.85
4807,4.77
4808,4.7
4809,3.71
4810,3.06
