id,value
101,14.96
102,14.41
103,12.91
104,13.54
105,13.33
106,11.03
107,12.3
108,13.58
201,3.69
202,6.07
203,4.1
204,5.57
205,1.16
206,2.46
207,6.4
301,18.11
302,13.85
303,13.19
304,13.81
305,10.45
306,9.35
307,10.22
308,10.0
309,8.94
401,1.2
402,0.94
403,2.64
404,0.21
405,0.65
406,0.56
407,1.17
501,6.64
502,5.1
503,7.06
504,6.41
505,5.21
601,13.53
602,11.11
603,9.6
701,15.84
702,14.99
801,15.47
802,23.39
803,25.59
804,26.97
805,22.56
806,14.5
807,15.47
901,12.43
902,15.33
903,14.67
904,14.18
905,12.42
906,12.18
907,14.51
908,16.82
909,17.86
1001,2.51
1002,2.4
1003,2.37
1004,3.27
1005,1.25
1006,2.08
1007,1.31
1008,4.0
1009,2.53
1010,4.1
1101,16.1
1102,15.58
1103,20.96
1104,17.99
1105,18.96
1106,18.87
1107,16.07
1108,17.75
1109,17.57
1201,18.71
1202,17.35
1203,19.29
1204,16.79
1205,18.61
1206,18.38
1207,16.04
1208,18.0
1209,18.3
1301,14.25
1302,16.16
1303,12.5
1304,18.26
1305,20.09
1306,16.11
1307,19.19
1308,20.54
1309,18.34
1401,7.75
1402,12.15
1403,16.57
1404,7.75
1405,9.66
1406,13.46
1407,10.3
1408,10.92
1409,13.35
1501,16.21
1502,17.65
1503,19.15
1504,18.97
1601,8.26
1602,7.71
1603,8.19
1604,8.91
1605,10.65
1606,12.94
1607,13.34
1608,14.93
1609,12.92
1701,13.69
1702,13.41
1703,11.43
1801,15.5
1802,16.18
1803,16.47
1804,16.47
1805,16.81
1806,16.24
1807,12.73
1808,15.84
1901,15.66
1902,12.88
1903,10.3
2001,8.75
2002,7.04
2003,7.57
2004,8.47
2005,9.12
2006,9.44
2007,11.55
2008,11.66
2009,14.17
2010,11.45
2101,9.97
2102,9.86
2103,11.08
2104,10.81
2105,12.72
2106,13.14
2107,13.74
2108,14.33
2109,14.29
2201,10.09
2202,13.85
2203,16.59
2204,8.07
2205,8.87
2206,10.92
2207,9.91
2208,11.78
2209,13.08
2210,14.85
2301,19.29
2302,21.3
2303,17.48
2304,21.7
2305,18.1
2306,13.9
2401,2.75
2402,4.43
2403,4.1
2404,4.5
2405,4.66
2406,6.11
2407,6.47
2501,7.71
2502,9.84
2503,12.92
2505,10.14
2506,14.42
2507,8.64
2508,12.73
2509,16.42
2601,2.2
2602,2.79
2603,2.01
2604,1.46
2701,16.35
2702,13.78
2801,12.97
2802,14.74
2803,14.5
2901,5.82
2902,7.78
2903,10.04
2904,8.07
2905,5.3
2906,8.0
2907,6.97
2908,6.24
3001,13.6
3002,15.64
3003,16.31
3004,8.63
3005,12.87
3006,14.47
3007,15.4
3008,14.88
3009,13.0
3010,14.6
3101,13.15
3102,13.3
3103,12.57
3104,11.8
3105,10.7
3106,16.46
3107,15.46
3108,12.92
3201,6.97
3202,7.58
3203,9.56
3204,7.8
3205,7.58
3206,8.63
3207,7.07
3208,8.13
3209,7.7
3301,19.12
3302,14.87
3303,13.88
3304,17.72
3305,14.17
3306,11.96
3307,13.95
3308,17.17
3309,15.65
3310,12.97
3401,10.68
3402,10.95
3403,15.63
3404,10.93
3405,13.46
3406,17.72
3407,9.08
3408,14.95
3409,9.24
3501,2.14
3502,1.66
3503,1.37
3504,2.38
3505,1.75
3506,0.5
3507,1.36
3508,2.27
3509,1.4
3601,15.1
3602,16.71
3603,15.53
3604,15.88
3605,15.7
3606,13.49
3607,16.93
3608,14.89
3609,15.49
3610,14.22
3701,10.99
3801,13.71
3802,11.85
3803,9.66
3804,13.02
3805,13.03
3806,13.08
3807,16.45
3901,8.17
3902,8.7
3903,9.82
3904,12.37
3905,10.31
3906,10.05
3907,13.37
3908,9.69
3909,12.51
4001,16.85
4002,19.31
4003,14.77
4004,13.51
4101,9.23
4102,8.08
4103,7.38
4104,7.62
4105,4.67
4106,5.05
4107,6.75
4108,12.95
4109,4.04
4110,6.7
4201,2.12
4202,2.91
4203,2.78
4204,4.37
4205,4.63
4206,3.02
4207,4.74
4301,17.04
4302,14.93
4303,13.71
4401,16.88
4402,14.2
4403,13.43
4404,13.65
4405,13.71
4406,15.31
4501,5.08
4502,2.32
4503,3.2
4504,4.32
4505,4.86
4506,1.57
4507,0.58
4508,0.11
4509,1.84
4510,0.72
4601,13.5
4602,15.18
4603,16.1
4604,17.53
4605,14.77
4606,12.7
4701,13.7
4702,11.15
4703,10.25
4704,14.9
4705,10.86
4706,9.64
4707,10.82
4708,12.08
4709,10.26
4801,4.92
4802,4.9
4803,3.51
4804,3.43
4805,5.29
4806,8.1
4807,7.22
4808,4.31
4809,3.18
4810,3.17
