id,value,anomaly
2803,76.2,4.5113
2901,72.1667,3.7017
2902,67.7667,3.442
2903,77.8,4.0887
2904,69.2333,3.4023
2905,77.8,4.0283
2906,71.7333,4.4347
2907,81.1667,5.4907
2908,80.8333,4.4667
3001,68.5667,3.0367
3002,67.9,2.4863
3003,65.0667,2.7843
3004,74.3333,3.967
3005,71.9667,3.6773
3006,68.9667,2.61
3007,67.4667,2.7857
3008,68.5333,3.468
3009,70.2667,3.2293
3010,69.9667,2.9463
3101,70.8667,0.7303
3102,72.2333,1.496
3103,77.2,1.852
3104,77.1667,1.341
3105,78.1,1.2143
3106,79.0,1.3383
3107,79.0333,1.5933
3108,78.6333,2.128
3201,67.2333,2.1267
3202,68.1333,2.8947
3203,68.5333,3.281
3204,68.6,2.0993
3205,69.2333,2.9857
3206,69.8333,2.6933
3207,68.7,2.0637
3208,69.7,2.251
3209,70.2,2.6243
3301,73.9667,2.742
3302,73.4333,2.635
3303,71.5667,2.903
3304,73.2333,1.98
3305,73.5,2.0307
3306,72.0,2.3867
3307,72.1333,2.692
3308,74.2,1.8647
3309,74.0667,1.795
3310,72.8333,1.766
3401,78.9333,1.5223
3402,80.0,0.226
3403,79.2333,-0.1513
3404,81.1,1.3217
3405,80.2333,-0.1547
3406,79.8,-0.12
3407,82.3667,1.054
3408,81.2667,-0.0087
3409,79.8,0.613
3501,62.2,2.1647
3502,64.2333,1.6033
3503,65.1667,2.3437
3504,59.0667,1.1123
3505,60.2333,2.0787
3506,66.5667,1.4873
3507,63.5667,2.0897
3508,61.3667,0.9893
3509,67.6,1.1807
3601,69.3333,3.071
3602,71.8667,3.235
3603,75.2,3.808
3604,74.8667,3.7663
3605,72.3667,3.1197
3606,69.0,2.9337
3607,69.7667,2.5727
3608,72.0667,3.0767
3609,71.3667,2.4557
3610,68.9667,2.7617
3701,72.4333,4.549
3801,75.5333,0.8743
3802,78.2,0.955
3803,78.3,0.4943
3804,79.6667,0.9267
3805,79.6333,0.802
3806,79.4667,0.4143
3807,80.5,1.1273
3901,70.8,2.5417
3902,71.2667,2.2207
3903,71.5333,3.224
3904,67.6,2.9397
3905,73.1667,2.9443
3906,72.7667,1.7507
3907,71.8667,2.495
3908,73.5333,2.2777
3909,73.7667,2.411
4001,75.0333,0.9037
4002,74.4667,0.8857
4003,77.0667,0.83
4004,78.2667,0.3263
4101,81.0333,3.492
4102,83.9,2.322
4103,83.3667,0.871
4104,82.0333,0.3913
4105,83.8667,4.616
4106,84.2667,2.7347
4107,84.8667,1.8017
4108,83.9667,1.791
4109,85.6667,0.847
4110,85.7,1.1103
4201,73.8667,2.9587
4202,80.8333,3.2263
4203,71.5667,2.8057
4204,68.6,3.483
4205,62.0667,2.6907
4206,71.3333,4.09
4207,76.6333,3.7997
4301,65.0667,2.413
4302,67.4333,3.101
4303,67.2,3.4453
4401,78.5,2.7107
4402,77.2667,2.4693
4403,75.7667,2.313
4404,75.3667,3.204
4405,72.1,1.842
4406,70.9333,1.2523
4501,58.8,1.024
4502,60.6333,0.9103
4503,62.3333,0.9377
4504,60.2333,0.8683
4505,56.4333,0.7723
4506,58.9667,1.1443
4507,66.5667,0.7713
4508,69.8,1.3273
4509,62.5667,0.9673
4510,66.0,1.391
4601,73.3333,2.057
4602,73.0667,2.202
4603,74.6667,1.807
4604,68.8667,1.8937
4605,71.3667,1.4407
4606,73.0667,2.6013
4701,67.6667,2.553
4702,66.4333,2.3073
4703,67.0667,2.781
4704,70.3,2.256
4705,69.9,2.469
4706,69.7333,3.099
4707,71.0667,1.8597
4708,71.5333,2.502
4709,71.1667,2.307
4801,56.3333,1.5483
4802,55.3333,0.7823
4803,61.4333,1.7753
4804,64.9,2.3663
4805,67.8333,2.872
4806,68.5,2.966
4807,70.6333,3.5857
4808,68.9333,3.9673
4809,63.6,2.0803
4810,64.2,2.814
