id,value
101,16.72
102,16.26
103,15.85
104,16.76
105,19.92
106,17.49
107,24.26
108,21.01
201,1.64
202,2.98
203,3.04
204,4.56
205,1.12
206,1.43
207,4.29
301,11.92
302,11.5
303,13.25
304,14.14
305,15.4
306,14.81
307,13.47
308,15.29
309,13.22
401,0.42
402,0.25
403,0.38
404,0.02
405,0.03
406,0.1
407,0.24
501,6.72
502,2.83
503,6.54
504,4.36
505,4.01
601,17.98
602,14.65
603,11.71
701,14.13
702,12.78
801,30.58
802,24.25
803,26.16
804,24.72
805,21.04
806,21.05
807,13.96
901,16.12
902,22.19
903,24.25
904,24.63
905,23.04
906,19.43
907,25.93
908,22.78
909,19.34
1001,3.17
1002,3.68
1003,3.19
1004,2.76
1005,0.42
1006,0.6
1007,0.67
1008,2.1
1009,1.41
1010,1.93
1101,14.24
1102,13.06
1103,9.6
1104,9.56
1105,9.42
1106,9.06
1107,9.47
1108,9.36
1109,9.63
1201,14.13
1202,14.52
1203,10.49
1204,10.7
1205,10.95
1206,10.97
1207,8.98
1208,8.4
1209,10.08
1301,13.7
1302,16.06
1303,15.84
1304,13.8
1305,13.24
1306,14.13
1307,14.09
1308,11.5
1309,10.59
1401,9.81
1402,11.35
1403,11.59
1404,8.39
1405,9.17
1406,12.74
1407,9.81
1408,8.35
1409,12.06
1501,9.66
1502,11.24
1503,10.88
1504,13.15
1601,12.71
1602,13.42
1603,13.31
1604,12.48
1605,14.23
1606,19.09
1607,16.11
1608,19.25
1609,22.4
1701,11.82
1702,8.64
1703,7.73
1801,9.39
1802,12.94
1803,15.15
1804,15.2
1805,13.41
1806,12.85
1807,12.14
1808,14.8
1901,14.21
1902,12.17
1903,9.48
2001,10.54
2002,10.78
2003,14.58
2004,16.53
2005,14.35
2006,15.42
2007,14.6
2008,15.95
2009,15.19
2010,12.26
2101,12.98
2102,14.38
2103,12.75
2104,10.05
2105,11.8
2106,12.04
2107,13.6
2108,14.48
2109,14.36
2201,15.76
2202,16.1
2203,17.02
2204,16.33
2205,15.17
2206,16.11
2207,17.4
2208,15.27
2209,14.94
2210,18.67
2301,10.53
2302,8.01
2303,11.25
2304,11.55
2305,11.4
2306,10.39
2401,3.62
2402,4.31
2403,3.39
2404,3.81
2405,4.76
2406,4.56
2407,3.81
2501,5.89
2502,11.48
2503,14.38
2505,12.87
2506,13.93
2507,9.8
2508,11.46
2509,11.87
2601,0.21
2602,0.87
2603,0.76
2604,0.89
2701,13.04
2702,11.09
2801,15.8
2802,14.11
2803,12.47
2901,2.75
2902,6.56
2903,5.89
2904,4.48
2905,3.43
2906,5.49
2907,3.45
2908,3.23
3001,16.55
3002,16.77
3003,14.15
3004,9.52
3005,14.9
3006,14.89
3007,12.94
3008,10.68
3009,11.39
3010,12.88
3101,22.77
3102,20.66
3103,13.85
3104,15.92
3105,17.35
3106,17.87
3107,13.12
3108,13.55
3201,6.37
3202,7.92
3203,9.65
3204,6.25
3205,8.79
3206,13.05
3207,6.49
3208,6.67
3209,10.17
3301,9.9
3302,11.34
3303,12.95
3304,11.23
3305,12.06
3306,12.45
3307,13.02
3308,11.95
3309,12.22
3310,13.23
3401,8.09
3402,8.09
3403,13.7
3404,4.77
3405,8.65
3406,12.02
3407,5.74
3408,9.42
3409,12.76
3501,3.39
3502,2.59
3503,1.3
3504,4.75
3505,1.01
3506,1.44
3507,1.03
3508,1.91
3509,0.45
3601,17.29
3602,16.65
3603,15.23
3604,14.24
3605,16.54
3606,20.48
3607,18.29
3608,13.24
3609,14.25
3610,18.07
3701,10.25
3801,28.56
3802,22.72
3803,16.83
3804,19.26
3805,21.17
3806,20.47
3807,19.37
3901,5.87
3902,8.42
3903,11.08
3904,4.89
3905,6.11
3906,8.77
3907,11.63
3908,11.27
3909,9.43
4001,17.79
4002,16.28
4003,14.01
4004,12.89
4101,5.66
4102,3.18
4103,6.72
4104,10.69
4105,2.62
4106,4.26
4107,6.8
4108,12.16
4109,5.37
4110,5.59
4201,1.52
4202,1.89
4203,1.54
4204,2.09
4205,2.21
4206,1.51
4207,1.21
4301,14.24
4302,14.12
4303,13.18
4401,12.86
4402,13.25
4403,15.26
4404,15.67
4405,13.92
4406,15.27
4501,7.15
4502,2.33
4503,3.28
4504,4.88
4505,5.69
4506,2.61
4507,1.37
4508,0.88
4509,2.48
4510,1.65
4601,14.85
4602,16.52
4603,13.83
4604,16.0
4605,13.2
4606,12.74
4701,11.29
4702,10.82
4703,10.5
4704,13.71
4705,14.0
4706,12.13
4707,16.32
4708,15.11
4709,12.74
4801,4.36
4802,3.08
4803,1.45
4804,2.93
4805,3.52
4806,3.84
4807,3.95
4808,3.85
4809,2.35
4810,1.84
