id,value,anomaly
101,78.3333,0.8967
102,78.2667,1.021
103,80.2333,1.211
104,78.8667,0.961
105,78.6667,1.0017
106,81.1667,1.341
107,81.3333,1.422
108,82.1667,1.75
201,82.6667,2.5383
202,72.4,2.431
203,78.0,2.481
204,78.5,2.7237
205,90.9,2.4417
206,88.5667,2.2937
207,80.2667,1.4687
301,76.0333,0.3997
302,77.3667,0.983
303,79.2333,0.689
304,78.9,0.8217
305,80.4333,1.0903
306,81.3,1.3457
307,80.3333,0.7133
308,81.2333,1.0667
309,81.7333,1.4767
401,65.5,1.0657
402,69.7333,0.726
403,62.6,1.2887
404,68.1,1.0693
405,72.4333,0.8553
406,71.2667,1.984
407,83.9333,1.9373
501,71.2333,2.17
502,64.2667,3.3373
503,73.8333,2.4213
504,67.3333,2.8553
505,59.6667,2.17
601,65.1333,-1.4407
602,67.4,-0.986
603,68.8333,-0.6107
701,72.5,-0.5723
702,73.1333,-0.2403
801,81.9,1.5563
802,80.7333,0.6807
803,81.2,0.7593
804,81.4333,0.807
805,82.1,0.9053
806,82.0,1.091
807,82.9667,0.9077
901,77.2333,0.1947
902,75.8,0.1867
903,77.3667,0.4587
904,79.0,1.0947
905,80.1,0.8577
906,80.2,0.912
907,81.0667,1.1143
908,80.4,0.649
909,80.8,0.647
1001,60.3667,0.1767
1002,62.3333,0.3153
1003,65.5667,0.458
1004,59.9,1.8297
1005,71.7667,1.8947
1006,67.6,2.4503
1007,69.5,2.5417
1008,61.0333,3.132
1009,66.4333,2.2013
1010,64.6,2.736
1101,70.5,-0.751
1102,70.1667,-0.805
1103,72.6667,-1.049
1104,72.1333,-0.768
1105,71.5,-0.7973
1106,73.8667,-0.843
1107,73.4,-0.9197
1108,75.6333,-0.301
1109,75.1,-0.734
1201,70.3333,-0.773
1202,69.9,-0.95
1203,69.6333,-1.0123
1204,71.6,-1.0783
1205,71.0333,-1.323
1206,70.1,-1.3127
1207,73.9667,-0.912
1208,72.7667,-1.0353
1209,72.5667,-0.842
1301,70.1333,-0.339
1302,69.0667,-0.9133
1303,68.9333,-0.69
1304,71.5667,-0.0843
1305,70.8,-0.7693
1306,70.6333,-0.875
1307,72.9333,-0.1093
1308,72.4333,-0.63
1309,72.3333,-0.8367
1401,76.0333,2.0203
1402,78.4333,2.3397
1403,76.9667,1.3273
1404,76.9,1.7997
1405,78.9,1.726
1406,78.2333,1.796
1407,77.7333,1.0623
1408,79.0333,0.8137
1409,78.7,0.9317
1501,76.4,-0.204
1502,74.6,-0.3683
1503,73.0667,-0.633
1504,72.7333,-0.4587
1601,82.5667,1.4843
1602,82.0333,1.6607
1603,82.4333,1.7343
1604,82.3667,1.588
1605,82.5333,1.2433
1606,82.1667,1.521
1607,82.4667,0.7763
1608,82.3667,1.1033
1609,82.7333,1.3497
1701,60.4,-1.021
1702,63.5,-0.9167
1703,63.7667,-0.1487
1801,73.9333,-0.246
1802,73.9,-0.4483
1803,74.0667,-0.6507
1804,73.7,-0.7053
1805,72.7667,-1.239
1806,71.7333,-0.8063
1807,70.5667,-0.8003
1808,65.4667,-0.4983
1901,63.9333,-1.244
1902,66.6333,-1.008
1903,67.6,-0.2507
2001,61.7667,-0.522
2002,62.3333,0.015
2003,64.4667,-0.0197
2004,63.9,-0.5457
2005,65.9333,-0.4917
2006,66.2,-0.6283
2007,66.8,-0.5253
2008,68.3333,-0.805
2009,67.8667,-0.993
2010,68.2,-0.7247
2101,65.4333,-0.253
2102,63.6667,-0.2987
2103,61.4333,-0.2537
2104,67.8,-0.3653
2105,67.7333,-0.3543
2106,65.7,-0.3393
2107,68.8333,-0.4013
2108,68.8,-0.8567
2109,68.1,-0.5473
2201,81.6,1.2857
