id,value,anomaly
3403,78.5,-0.8847
3404,78.4,-1.3783
3405,79.4333,-0.9547
3406,79.2333,-0.6867
3407,80.2,-1.1127
3408,80.5333,-0.742
3409,78.7667,-0.4203
3501,60.7333,0.698
3502,63.0,0.37
3503,62.1333,-0.6897
3504,57.2333,-0.721
3505,56.6667,-1.488
3506,63.8333,-1.246
3507,59.9333,-1.5437
3508,59.0667,-1.3107
3509,64.3667,-2.0527
3601,68.8,2.5377
3602,70.7,2.0683
3603,73.5,2.108
3604,73.2,2.0997
3605,71.4,2.153
3606,68.5333,2.467
3607,69.5,2.306
3608,71.1667,2.1767
3609,71.5333,2.6223
3610,69.3333,3.1283
3701,70.1,2.2157
3801,75.2,0.541
3802,78.2333,0.9883
3803,78.2667,0.461
3804,78.8,0.06
3805,79.4333,0.602
3806,79.1333,0.081
3807,79.6,0.2273
3901,68.7333,0.475
3902,69.6,0.554
3903,69.7667,1.4573
3904,64.7667,0.1063
3905,70.3,0.0777
3906,71.4333,0.4173
3907,70.5,1.1283
3908,71.8333,0.5777
3909,72.5333,1.1777
4001,75.1,0.9703
4002,74.3333,0.7523
4003,76.8,0.5633
4004,78.1333,0.193
4101,77.1333,-0.408
4102,80.1,-1.478
4103,81.1,-1.3957
4104,81.4333,-0.2087
4105,80.0333,0.7827
4106,80.7667,-0.7653
4107,82.4667,-0.5983
4108,82.1,-0.0757
4109,84.7333,-0.0863
4110,84.7333,0.1437
4201,68.9333,-1.9747
4202,77.3,-0.307
4203,67.4,-1.361
4204,64.2333,-0.8837
4205,58.3667,-1.0093
4206,66.0333,-1.21
4207,72.4333,-0.4003
4301,64.9333,2.2797
4302,66.7,2.3677
4303,65.7667,2.012
4401,77.2,1.4107
4402,76.0333,1.236
4403,74.5333,1.0797
4404,74.0,1.8373
4405,71.9,1.642
4406,71.2333,1.5523
4501,58.7333,0.9573
4502,60.6667,0.9437
4503,62.0667,0.671
4504,59.6667,0.3017
4505,55.2,-0.461
4506,56.7667,-1.0557
4507,64.3333,-1.462
4508,66.9667,-1.506
4509,60.1333,-1.466
4510,63.2333,-1.3757
4601,73.9,2.6237
4602,73.3667,2.502
4603,74.9667,2.107
4604,69.1,2.127
4605,71.4333,1.5073
4606,72.3333,1.868
4701,68.1333,3.0197
4702,67.9,3.774
4703,68.2667,3.981
4704,71.4667,3.4227
4705,71.2333,3.8023
4706,70.7667,4.1323
4707,72.5,3.293
4708,73.0,3.9687
4709,72.6667,3.807
4801,54.2333,-0.5517
4802,53.4667,-1.0843
4803,58.9,-0.758
4804,62.3,-0.2337
4805,64.6333,-0.328
4806,65.7,0.166
4807,67.1667,0.119
4808,65.0667,0.1007
4809,60.9,-0.6197
4810,60.7667,-0.6193
