id,value,anomaly
101,75.5,-1.9367
102,75.2333,-2.0123
103,77.1,-1.9223
104,76.0,-1.9057
105,75.8,-1.865
106,78.2667,-1.559
107,78.4333,-1.478
108,79.7,-0.7167
201,80.3333,0.205
202,69.5667,-0.4023
203,75.7333,0.2143
204,76.3333,0.557
205,88.7667,0.3083
206,86.9,0.627
207,79.3,0.502
301,74.1,-1.5337
302,75.7333,-0.6503
303,77.8667,-0.6777
304,76.9,-1.1783
305,78.5,-0.843
306,78.8667,-1.0877
307,78.3667,-1.2533
308,78.9,-1.2667
309,79.5333,-0.7233
401,64.7,0.2657
402,68.7667,-0.2407
403,60.6,-0.7113
404,68.7,1.6693
405,71.5333,-0.0447
406,70.5,1.2173
407,82.1667,0.1707
501,69.0333,-0.03
502,61.4,0.4707
503,71.5333,0.1213
504,65.0667,0.5887
505,57.6,0.1033
601,66.8,0.226
602,68.6333,0.2473
603,69.7,0.256
701,72.6333,-0.439
702,73.1,-0.2737
801,79.1333,-1.2103
802,79.6333,-0.4193
803,80.9667,0.526
804,81.5333,0.907
805,82.3667,1.172
806,82.2333,1.3243
807,83.6,1.541
901,74.7667,-2.272
902,73.4,-2.2133
903,75.0,-1.908
904,76.0,-1.9053
905,77.6,-1.6423
906,77.9667,-1.3213
907,78.3667,-1.5857
908,78.4667,-1.2843
909,79.2667,-0.8863
1001,60.8,0.61
1002,62.2,0.182
1003,65.2,0.0913
1004,58.1667,0.0963
1005,69.6333,-0.2387
1006,64.7333,-0.4163
1007,66.7333,-0.225
1008,57.8667,-0.0347
1009,63.8,-0.432
1010,61.7667,-0.0973
1101,70.5667,-0.6843
1102,70.0,-0.9717
1103,72.4667,-1.249
1104,71.7,-1.2013
1105,70.8,-1.4973
1106,73.4333,-1.2763
1107,73.0,-1.3197
1108,74.6333,-1.301
1109,74.3667,-1.4673
1201,69.9333,-1.173
1202,69.5,-1.35
1203,69.3333,-1.3123
1204,70.9333,-1.745
1205,70.5667,-1.7897
1206,69.9667,-1.446
1207,73.3667,-1.512
1208,72.2333,-1.5687
1209,72.0,-1.4087
1301,70.6333,0.161
1302,69.7333,-0.2467
1303,68.8,-0.8233
1304,71.6667,0.0157
1305,71.3333,-0.236
1306,70.8333,-0.675
1307,72.8667,-0.176
1308,72.4667,-0.5967
1309,72.1333,-1.0367
1401,73.6,-0.413
1402,75.3333,-0.7603
1403,74.8667,-0.7727
1404,74.2,-0.9003
1405,76.0,-1.174
1406,75.1333,-1.304
1407,75.1333,-1.5377
1408,76.3,-1.9197
1409,75.7667,-2.0017
1501,75.1333,-1.4707
1502,73.5667,-1.4017
1503,72.4,-1.2997
1504,71.8667,-1.3253
1601,80.1667,-0.9157
1602,79.7,-0.6727
1603,80.2667,-0.4323
1604,80.4,-0.3787
1605,80.9667,-0.3233
1606,80.5,-0.1457
1607,81.8667,0.1763
1608,81.5,0.2367
1609,81.5333,0.1497
1701,61.4,-0.021
1702,64.9667,0.55
1703,65.2667,1.3513
1801,73.4333,-0.746
1802,73.7,-0.6483
1803,73.9667,-0.7507
1804,74.0333,-0.372
1805,73.6667,-0.339
1806,72.4333,-0.1063
1807,70.8333,-0.5337
1808,64.9,-1.065
1901,65.2667,0.0893
1902,67.8667,0.2253
1903,68.5333,0.6827
2001,62.5333,0.2447
2002,62.7333,0.415
2003,64.4667,-0.0197
2004,64.3667,-0.079
2005,65.6,-0.825
2006,66.0667,-0.7617
2007,66.6333,-0.692
2008,68.3667,-0.7717
2009,67.6667,-1.193
2010,67.9667,-0.958
2101,66.6333,0.947
2102,64.7,0.7347
2103,62.4,0.713
2104,68.4,0.2347
2105,68.4333,0.3457
2106,66.0333,-0.006
2107,69.6,0.3653
2108,69.4667,-0.19
2109,67.9667,-0.6807
2201,79.0667,-1.2477
2202,77.7,-1.6757
2203,76.7667,-1.8757
2204,79.8,-0.8373
2205,78.2667,-1.1963
2206,77.9,-1.546
2207,79.3,-0.9347
2208,79.0333,-0.943
2209,78.7667,-1.076
2210,79.7,-0.3383
2301,74.1667,-0.7113
2302,73.9667,-1.0697
2303,74.9667,-1.3113
2304,74.0,-1.7797
2305,74.0,-1.254
2306,76.9333,-1.1517
2401,58.1667,0.031
2402,57.1667,0.0063
2403,64.0333,0.8777
2404,62.2333,0.0107
2405,63.5,0.16
2406,67.9333,1.777
2407,68.3,0.7123
2501,69.2667,0.4713
2502,70.4333,-0.284
2503,71.9,-0.2973
2505,71.7333,-0.374
2506,73.2667,-0.2253
2507,72.4333,-0.1557
2508,73.5667,-0.3607
2509,74.1333,-0.527
2601,67.3,-0.6697
2602,64.1,-0.3463
2603,70.3,0.5753
2604,83.4667,0.5083
2701,61.4667,-0.2397
2702,65.5333,0.3533
2801,69.2333,-0.31
2802,72.0333,-0.2473
2803,71.6,-0.0887
2901,67.9667,-0.4983
2902,64.1667,-0.158
2903,73.5333,-0.178
2904,65.5333,-0.2977
2905,74.0667,0.295
2906,67.6,0.3013
2907,76.2,0.524
2908,76.8667,0.5
3001,64.3333,-1.1967
3002,64.9667,-0.447
3003,62.0333,-0.249
3004,70.7333,0.367
3005,68.5,0.2107
3006,65.9667,-0.39
3007,64.5333,-0.1477
3008,65.5,0.4347
3009,66.5667,-0.4707
3010,66.3333,-0.687
3101,68.6667,-1.4697
3102,69.4333,-1.304
3103,74.2667,-1.0813
3104,74.6333,-1.1923
3105,75.4,-1.4857
3106,76.3,-1.3617
3107,76.1,-1.34
3108,75.1667,-1.3387
3201,67.7333,2.6267
3202,67.1333,1.8947
3203,66.8,1.5477
3204,68.1333,1.6327
3205,67.8667,1.619
3206,67.7,0.56
3207,67.6,0.9637
3208,68.6333,1.1843
3209,68.3333,0.7577
3301,69.4667,-1.758
3302,69.2,-1.5983
3303,67.8667,-0.797
3304,69.7333,-1.52
3305,69.9333,-1.536
3306,68.3333,-1.28
3307,68.5667,-0.8747
3308,70.8333,-1.502
3309,70.7333,-1.5383
3310,69.6333,-1.434
3401,76.0667,-1.3443
3402,77.9667,-1.8073
3403,77.0333,-2.3513
3404,77.9333,-1.845
3405,78.2,-2.188
3406,77.6,-2.32
3407,79.8333,-1.4793
3408,79.6333,-1.642
3409,77.6667,-1.5203
3501,61.6,1.5647
3502,63.6667,1.0367
3503,63.2667,0.4437
3504,58.5,0.5457
3505,58.2,0.0453
3506,65.5,0.4207
3507,61.4667,-0.0103
3508,60.4333,0.056
3509,66.1667,-0.2527
3601,65.8,-0.4623
3602,67.9,-0.7317
3603,70.8667,-0.5253
3604,70.7,-0.4003
3605,68.3333,-0.9137
3606,65.0667,-0.9997
3607,66.0,-1.194
3608,68.0333,-0.9567
3609,67.8667,-1.0443
3610,65.2667,-0.9383
3701,68.7333,0.849
3801,73.2333,-1.4257
3802,75.9,-1.345
3803,76.1667,-1.639
3804,77.0333,-1.7067
3805,77.4333,-1.398
3806,77.5667,-1.4857
