id,value
101,18.06
102,17.39
103,16.36
104,16.74
105,16.13
106,15.93
107,18.61
108,19.8
201,1.81
202,5.59
203,6.97
204,9.28
205,1.34
206,4.74
207,6.9
301,16.82
302,14.91
303,15.54
304,14.41
305,14.73
306,15.72
307,14.22
308,14.08
309,16.08
401,2.42
402,1.97
403,2.64
404,0.21
405,0.7
406,0.46
407,0.59
501,9.69
502,4.91
503,12.22
504,8.12
505,7.06
601,18.7
602,17.3
603,17.5
701,10.54
702,13.61
801,24.35
802,22.48
803,23.57
804,28.34
805,30.1
806,26.72
807,25.95
901,17.36
902,18.21
903,17.59
904,17.29
905,18.88
906,20.17
907,15.51
908,18.08
909,22.57
1001,6.76
1002,5.8
1003,4.67
1004,5.13
1005,2.04
1006,2.21
1007,1.33
1008,4.58
1009,2.69
1010,3.3
1101,12.4
1102,10.44
1103,11.37
1104,14.6
1105,14.48
1106,9.27
1107,10.71
1108,7.78
1109,9.83
1201,11.32
1202,12.32
1203,12.46
1204,15.63
1205,16.34
1206,17.8
1207,12.89
1208,14.43
1209,17.83
1301,14.82
1302,12.76
1303,11.41
1304,12.15
1305,13.5
1306,14.04
1307,11.6
1308,12.34
1309,13.87
1401,15.15
1402,17.26
1403,17.1
1404,13.19
1405,18.45
1406,17.78
1407,12.98
1408,16.03
1409,18.81
1501,11.84
1502,15.45
1503,16.78
1504,15.53
1601,12.54
1602,15.04
1603,17.93
1604,10.88
1605,17.38
1606,24.18
1607,16.83
1608,25.52
1609,25.98
1701,13.87
1702,10.96
1703,10.96
1801,15.53
1802,13.33
1803,14.56
1804,11.23
1805,9.88
1806,10.45
1807,10.67
1808,13.73
1901,15.72
1902,14.58
1903,13.72
2001,10.45
2002,10.71
2003,7.64
2004,8.03
2005,7.84
2006,8.85
2007,11.42
2008,10.38
2009,12.14
2010,12.52
2101,11.56
2102,12.72
2103,12.04
2104,11.95
2105,12.06
2106,11.76
2107,14.65
2108,13.56
2109,9.6
2201,17.67
2202,19.31
2203,19.84
2204,18.59
2205,17.54
2206,17.0
2207,21.03
2208,20.11
2209,16.95
2210,19.81
2301,15.15
2302,9.92
2303,13.28
2304,14.47
2305,9.87
2306,12.78
2401,6.99
2402,6.89
2403,7.49
2404,7.32
2405,8.58
2406,6.57
2407,6.18
2501,10.01
2502,13.46
2503,14.36
2505,13.41
2506,14.59
2507,13.57
2508,13.81
2509,16.94
2601,1.75
2602,2.67
2603,1.46
2604,0.58
2701,11.47
2702,12.58
2801,14.8
2802,13.49
2803,15.15
2901,4.78
2902,7.27
2903,8.89
2904,6.44
2905,4.51
2906,5.96
2907,5.9
2908,4.28
3001,15.19
3002,13.67
3003,13.1
3004,15.27
3005,13.0
3006,14.0
3007,9.81
3008,11.19
3009,15.32
3010,15.75
3101,17.31
3102,15.96
3103,13.63
3104,13.47
3105,13.48
3106,20.02
3107,20.21
3108,20.29
3201,6.22
3202,4.8
3203,7.1
3204,6.74
3205,6.27
3206,11.01
3207,7.61
3208,7.91
3209,10.02
3301,13.39
3302,15.44
3303,16.37
3304,17.33
3305,16.43
3306,16.98
3307,15.1
3308,14.89
3309,13.57
3310,14.94
3401,11.07
3402,16.56
3403,15.52
3404,13.82
3405,17.7
3406,18.65
3407,13.42
3408,14.61
3409,17.53
3501,2.87
3502,2.79
3503,3.79
3504,4.12
3505,2.56
3506,2.39
3507,2.87
3508,4.88
3509,2.76
3601,12.46
3602,12.9
3603,10.75
3604,9.25
3605,11.66
3606,12.97
3607,15.36
3608,10.49
3609,13.72
3610,16.5
3701,15.4
3801,22.14
3802,13.34
3803,13.65
3804,19.6
3805,15.4
3806,17.29
3807,21.4
3901,8.7
3902,10.76
3903,11.05
3904,8.59
3905,9.06
3906,11.95
3907,13.76
3908,11.75
3909,14.32
4001,15.21
4002,18.57
4003,15.63
4004,15.91
4101,10.0
4102,10.26
4103,9.84
4104,9.9
4105,5.02
4106,8.54
4107,8.59
4108,11.47
4109,6.34
4110,3.92
4201,1.71
4202,2.33
4203,2.34
4204,3.38
4205,3.84
4206,3.46
4207,2.33
4301,10.85
4302,10.88
4303,12.54
4401,17.02
4402,11.47
4403,10.85
4404,11.51
4405,10.91
4406,13.22
4501,5.13
4502,4.45
4503,4.5
4504,5.33
4505,7.06
4506,5.05
4507,4.16
4508,2.45
4509,5.79
4510,3.49
4601,13.54
4602,15.21
4603,15.33
4604,14.61
4605,11.75
4606,10.6
4701,11.08
4702,9.3
4703,8.51
4704,9.18
4705,7.92
4706,7.01
4707,9.99
4708,9.56
4709,9.49
4801,8.1
4802,5.26
4803,2.92
4804,7.11
4805,7.58
4806,6.66
4807,6.57
4808,6.33
4809,5.81
4810,4.32
