id,value,anomaly
101,78.5333,1.0967
102,78.2333,0.9877
103,79.8667,0.8443
104,78.7333,0.8277
105,78.3667,0.7017
106,80.5667,0.741
107,80.3667,0.4553
108,81.3333,0.9167
201,79.5667,-0.5617
202,69.2333,-0.7357
203,75.3,-0.219
204,75.4667,-0.3097
205,88.6333,0.175
206,86.5333,0.2603
207,78.1,-0.698
301,76.5,0.8663
302,77.8333,1.4497
303,79.6667,1.1223
304,79.2,1.1217
305,80.4667,1.1237
306,80.6333,0.679
307,80.8,1.18
308,81.1667,1.0
309,81.2667,1.01
401,63.5333,-0.901
402,67.3667,-1.6407
403,60.0667,-1.2447
404,66.4667,-0.564
405,70.1,-1.478
406,68.9667,-0.316
407,81.4,-0.596
501,69.2,0.1367
502,61.0667,0.1373
503,71.9333,0.5213
504,65.1667,0.6887
505,57.1667,-0.33
601,69.2,2.626
602,71.3,2.914
603,72.5667,3.1227
701,75.6333,2.561
702,75.5,2.1263
801,81.1333,0.7897
802,81.2,1.1473
803,81.7,1.2593
804,81.5667,0.9403
805,82.1,0.9053
806,81.8667,0.9577
807,82.9333,0.8743
901,77.5667,0.528
902,75.9667,0.3533
903,77.6,0.692
904,78.9333,1.028
905,80.3667,1.1243
906,80.5333,1.2453
907,80.9667,1.0143
908,80.6333,0.8823
909,81.3,1.147
1001,59.4,-0.79
1002,61.6667,-0.3513
1003,64.7,-0.4087
1004,57.7333,-0.337
1005,69.6667,-0.2053
1006,65.0,-0.1497
1007,67.0667,0.1083
1008,57.9667,0.0653
1009,63.8333,-0.3987
1010,61.7333,-0.1307
1101,72.3,1.049
1102,72.5,1.5283
1103,74.0333,0.3177
1104,73.3667,0.4653
1105,73.2,0.9027
1106,75.0333,0.3237
1107,75.0,0.6803
1108,76.5333,0.599
1109,76.4333,0.5993
1201,72.5333,1.427
1202,72.3667,1.5167
1203,72.4,1.7543
1204,73.4333,0.755
1205,73.4333,1.077
1206,72.6667,1.254
1207,75.6333,0.7547
1208,75.1667,1.3647
1209,75.1,1.6913
1301,70.8333,0.361
1302,70.5667,0.5867
1303,70.4333,0.81
1304,71.6667,0.0157
1305,72.1,0.5307
1306,72.3,0.7917
1307,72.9667,-0.076
1308,73.2,0.1367
1309,73.7667,0.5967
1401,73.8333,-0.1797
1402,75.6,-0.4937
1403,75.5333,-0.106
1404,75.0,-0.1003
1405,76.8333,-0.3407
1406,76.5,0.0627
1407,76.5,-0.171
1408,77.8667,-0.353
1409,77.7333,-0.035
1501,77.9667,1.3627
1502,76.5667,1.5983
1503,75.7333,2.0337
1504,74.6667,1.4747
1601,82.2333,1.151
1602,81.7,1.3273
1603,81.9333,1.2343
1604,82.0,1.2213
1605,82.3333,1.0433
1606,81.8667,1.221
1607,82.6333,0.943
1608,82.3333,1.07
1609,82.8333,1.4497
1701,63.9667,2.5457
1702,67.3333,2.9167
1703,67.3,3.3847
1801,76.0,1.8207
1802,76.2,1.8517
1803,76.7333,2.016
1804,76.6333,2.228
1805,75.9667,1.961
1806,74.8,2.2603
1807,73.4667,2.0997
1808,67.8,1.835
1901,67.2,2.0227
1902,70.3,2.6587
1903,71.0,3.1493
2001,64.7,2.4113
2002,65.0333,2.715
2003,66.8,2.3137
2004,66.9333,2.4877
2005,68.0,1.575
2006,68.6333,1.805
2007,69.2667,1.9413
2008,70.9333,1.795
2009,70.4333,1.5737
2010,70.6,1.6753
2101,66.4667,0.7803
2102,65.0,1.0347
2103,63.3667,1.6797
2104,69.1667,1.0013
2105,69.2333,1.1457
2106,67.4667,1.4273
2107,70.1667,0.932
2108,70.1667,0.51
2109,69.3333,0.686
2201,81.2,0.8857
2202,80.2333,0.8577
2203,79.7667,1.1243
2204,81.7,1.0627
2205,80.4333,0.9703
2206,80.4667,1.0207
2207,81.2333,0.9987
2208,81.1333,1.157
2209,80.8333,0.9907
2210,81.3667,1.3283
2301,75.1333,0.2553
2302,75.5333,0.497
2303,76.7333,0.4553
2304,76.3667,0.587
2305,75.9333,0.6793
2306,79.0,0.915
2401,57.5333,-0.6023
2402,56.9,-0.2603
2403,62.8,-0.3557
2404,62.0,-0.2227
2405,63.9,0.56
2406,65.9,-0.2563
2407,67.6667,0.079
2501,69.6,0.8047
2502,70.7333,0.016
2503,71.6333,-0.564
2505,71.4,-0.7073
2506,73.2333,-0.2587
2507,72.4,-0.189
2508,73.2667,-0.6607
2509,74.3667,-0.2937
2601,67.1,-0.8697
2602,64.2,-0.2463
2603,69.5667,-0.158
2604,82.4333,-0.525
2701,63.9667,2.2603
2702,67.8333,2.6533
2801,72.9333,3.39
2802,75.1333,2.8527
2803,74.5333,2.8447
2901,67.6333,-0.8317
2902,63.6333,-0.6913
2903,73.7333,0.022
2904,64.8667,-0.9643
2905,73.5667,-0.205
2906,67.3,0.0013
2907,76.1333,0.4573
2908,75.7667,-0.6
3001,66.7667,1.2367
3002,67.0667,1.653
3003,64.4,2.1177
3004,73.7,3.3337
3005,70.7,2.4107
3006,68.0333,1.6767
3007,67.1,2.419
3008,67.6,2.5347
3009,69.1667,2.1293
3010,68.8667,1.8463
3101,70.8667,0.7303
3102,71.7,0.9627
3103,76.6667,1.3187
3104,76.8667,1.041
3105,77.7,0.8143
3106,78.6667,1.005
3107,78.3,0.86
3108,77.1667,0.6613
3201,65.0333,-0.0733
3202,65.2333,-0.0053
3203,65.3333,0.081
3204,66.3,-0.2007
3205,66.5,0.2523
3206,67.4667,0.3267
3207,66.5333,-0.103
3208,67.2,-0.249
3209,68.0333,0.4577
3301,72.7333,1.5087
3302,72.3667,1.5683
