id,value
101,10.53
102,13.65
103,12.44
104,14.67
105,16.64
106,17.0
107,17.93
108,19.77
201,2.08
202,3.95
203,5.11
204,7.77
205,1.75
206,4.02
207,8.45
301,18.19
302,15.57
303,9.64
304,17.59
305,15.01
306,10.08
307,14.31
308,15.42
309,14.52
401,0.3
402,0.09
403,0.18
404,0.0
405,0.11
406,0.09
407,0.67
501,6.89
502,3.27
503,9.81
504,6.6
505,4.66
601,16.12
602,14.28
603,12.55
701,8.96
702,8.92
801,21.22
802,26.88
803,29.53
804,30.61
805,31.02
806,25.45
807,16.46
901,12.43
902,13.03
903,12.2
904,12.89
905,11.46
906,11.15
907,21.21
908,17.45
909,18.43
1001,4.74
1002,4.87
1003,3.76
1004,3.81
1005,1.01
1006,1.13
1007,0.59
1008,1.93
1009,0.77
1010,2.11
1101,13.51
1102,11.64
1103,14.84
1104,13.13
1105,12.93
1106,15.5
1107,15.49
1108,10.72
1109,10.65
1201,11.42
1202,10.27
1203,9.55
1204,18.1
1205,16.4
1206,13.82
1207,11.55
1208,11.06
1209,11.96
1301,11.3
1302,15.28
1303,17.52
1304,14.45
1305,19.56
1306,16.59
1307,18.26
1308,21.92
1309,16.92
1401,9.22
1402,13.37
1403,12.78
1404,7.74
1405,12.58
1406,14.48
1407,7.64
1408,9.8
1409,18.81
1501,9.13
1502,8.59
1503,9.46
1504,10.66
1601,11.05
1602,12.07
1603,13.63
1604,9.87
1605,9.96
1606,15.58
1607,14.25
1608,15.86
1609,19.45
1701,18.01
1702,15.35
1703,13.0
1801,10.56
1802,9.69
1803,11.75
1804,11.42
1805,8.57
1806,10.18
1807,11.4
1808,15.22
1901,17.26
1902,16.11
1903,11.62
2001,7.81
2002,7.77
2003,10.72
2004,11.0
2005,11.09
2006,10.58
2007,12.93
2008,10.57
2009,10.61
2010,10.96
2101,10.25
2102,8.92
2103,10.53
2104,9.74
2105,9.84
2106,10.01
2107,8.73
2108,10.01
2109,12.69
2201,11.17
2202,10.89
2203,9.97
2204,13.49
2205,14.84
2206,12.64
2207,16.03
2208,15.08
2209,15.09
2210,17.62
2301,17.26
2302,19.64
2303,16.22
2304,16.53
2305,12.03
2306,9.2
2401,6.01
2402,3.95
2403,5.65
2404,4.98
2405,3.63
2406,5.11
2407,5.21
2501,7.4
2502,9.47
2503,8.13
2505,9.99
2506,11.82
2507,8.55
2508,10.83
2509,12.28
2601,0.33
2602,1.1
2603,0.8
2604,0.67
2701,21.11
2702,18.25
2801,10.19
2802,8.9
2803,8.25
2901,3.54
2902,7.17
2903,8.98
2904,6.95
2905,6.82
2906,9.4
2907,7.17
2908,8.99
3001,13.46
3002,12.71
3003,16.35
3004,10.6
3005,14.5
3006,15.02
3007,15.93
3008,13.01
3009,13.32
3010,13.61
3101,12.77
3102,13.92
3103,13.19
3104,13.97
3105,14.71
3106,16.31
3107,11.41
3108,10.27
3201,7.88
3202,10.18
3203,9.46
3204,6.76
3205,10.0
3206,11.07
3207,5.48
3208,8.54
3209,10.23
3301,10.15
3302,9.94
3303,12.87
3304,12.25
3305,12.5
3306,11.37
3307,11.63
3308,11.69
3309,12.89
3310,13.3
3401,9.37
3402,11.9
3403,19.64
3404,10.55
3405,13.61
3406,15.35
3407,9.83
3408,10.38
3409,13.31
3501,4.42
3502,3.34
3503,1.09
3504,5.77
3505,0.91
3506,1.6
3507,0.84
3508,2.53
3509,0.92
3601,11.12
3602,9.35
3603,9.83
3604,9.56
3605,9.7
3606,11.39
3607,10.52
3608,10.06
3609,12.22
3610,13.39
3701,11.13
3801,12.99
3802,10.32
3803,14.06
3804,17.1
3805,9.87
3806,14.27
3807,16.23
3901,9.4
3902,11.37
3903,10.79
3904,9.05
3905,8.5
3906,10.03
3907,9.4
3908,9.09
3909,8.68
4001,10.83
4002,11.35
4003,9.2
4004,8.02
4101,8.7
4102,8.19
4103,7.51
4104,11.29
4105,6.57
4106,7.13
4107,7.96
4108,12.78
4109,11.34
4110,15.56
4201,1.3
4202,1.74
4203,1.97
4204,2.68
4205,2.7
4206,2.42
4207,2.08
4301,20.91
4302,19.0
4303,16.86
4401,9.42
4402,10.17
4403,10.97
4404,11.37
4405,10.75
4406,11.94
4501,10.38
4502,4.16
4503,5.66
4504,7.83
4505,8.87
4506,3.16
4507,1.81
4508,0.86
4509,3.51
4510,2.71
4601,14.32
4602,15.21
4603,13.44
4604,13.77
4605,12.21
4606,12.94
4701,9.55
4702,8.3
4703,7.95
4704,12.04
4705,13.4
4706,14.07
4707,16.35
4708,17.61
4709,15.2
4801,3.77
4802,3.54
4803,1.79
4804,2.15
4805,4.1
4806,6.94
4807,4.05
4808,4.25
4809,1.96
4810,1.95
