id,value,anomaly
101,75.8333,-1.6033
102,76.4,-0.8457
103,77.9333,-1.089
104,77.6,-0.3057
105,77.4333,-0.2317
106,79.3667,-0.459
107,79.7667,-0.1447
108,80.3,-0.1167
201,80.9667,0.8383
202,71.2667,1.2977
203,76.3333,0.8143
204,76.8667,1.0903
205,90.1,1.6417
206,87.6333,1.3603
207,80.0,1.202
301,74.2,-1.4337
302,75.0,-1.3837
303,77.2667,-1.2777
304,76.2,-1.8783
305,77.2333,-2.1097
306,78.1333,-1.821
307,77.6,-2.02
308,77.8,-2.3667
309,78.2667,-1.99
401,68.0,3.5657
402,72.1333,3.126
403,64.2,2.8887
404,70.2,3.1693
405,74.5333,2.9553
406,72.1667,2.884
407,84.1,2.104
501,69.7667,0.7033
502,62.0,1.0707
503,71.7,0.288
504,64.6333,0.1553
505,58.1333,0.6367
601,67.3333,0.7593
602,69.1,0.714
603,70.5667,1.1227
701,73.5,0.4277
702,73.8,0.4263
801,81.0333,0.6897
802,81.2,1.1473
803,81.7333,1.2927
804,81.9667,1.3403
805,82.4333,1.2387
806,82.2667,1.3577
807,83.9333,1.8743
901,75.8333,-1.2053
902,74.6,-1.0133
903,76.4333,-0.4747
904,77.5333,-0.372
905,79.1333,-0.109
906,79.8667,0.5787
907,80.2,0.2477
908,80.5333,0.7823
909,81.4333,1.2803
1001,62.6667,2.4767
1002,64.2333,2.2153
1003,67.5333,2.4247
1004,59.8667,1.7963
1005,71.8667,1.9947
1006,66.4333,1.2837
1007,68.5667,1.6083
1008,59.2,1.2987
1009,65.2667,1.0347
1010,61.9333,0.0693
1101,70.3,-0.951
1102,70.2,-0.7717
1103,72.2,-1.5157
1104,72.0,-0.9013
1105,71.2333,-1.064
1106,73.4667,-1.243
1107,72.9,-1.4197
1108,75.0667,-0.8677
1109,74.6,-1.234
1201,70.1667,-0.9397
1202,70.2667,-0.5833
1203,69.7,-0.9457
1204,71.2667,-1.4117
1205,70.8,-1.5563
1206,70.4,-1.0127
1207,73.9667,-0.912
1208,72.7667,-1.0353
1209,72.4333,-0.9753
1301,69.0333,-1.439
1302,69.0333,-0.9467
1303,69.1667,-0.4567
1304,69.8667,-1.7843
1305,69.8667,-1.7027
1306,70.4333,-1.075
1307,71.5333,-1.5093
1308,71.2,-1.8633
1309,71.2,-1.97
1401,74.0,-0.013
1402,75.5,-0.5937
1403,74.9667,-0.6727
1404,74.9667,-0.1337
1405,76.5667,-0.6073
1406,75.7667,-0.6707
1407,76.3667,-0.3043
1408,76.5667,-1.653
1409,76.2333,-1.535
1501,76.0667,-0.5373
1502,74.2667,-0.7017
1503,73.2,-0.4997
1504,72.6,-0.592
1601,79.8667,-1.2157
1602,79.1,-1.2727
1603,79.3333,-1.3657
1604,80.0,-0.7787
