id,value
101,10.95
102,14.16
103,12.37
104,15.4
105,16.1
106,14.65
107,16.9
108,18.14
201,3.76
202,6.99
203,6.46
204,9.26
205,1.63
206,4.53
207,9.04
301,11.05
302,7.75
303,7.67
304,9.76
305,7.93
306,8.69
307,7.12
308,7.98
309,7.19
401,0.62
402,1.02
403,1.41
404,0.13
405,0.43
406,0.48
407,1.09
501,7.52
502,6.69
503,10.26
504,7.62
505,7.77
601,7.1
602,6.12
603,5.45
701,8.36
702,8.93
801,19.27
802,18.68
803,17.98
804,22.33
805,29.07
806,30.26
807,19.26
901,11.98
902,12.12
903,12.18
904,12.44
905,12.5
906,14.18
907,14.41
908,15.69
909,19.24
1001,4.53
1002,4.36
1003,3.83
1004,3.88
1005,1.08
1006,1.18
1007,1.13
1008,3.25
1009,2.42
1010,4.12
1101,12.08
1102,11.64
1103,10.48
1104,12.66
1105,11.31
1106,9.51
1107,11.28
1108,9.61
1109,10.1
1201,10.41
1202,9.12
1203,8.01
1204,9.53
1205,8.53
1206,8.19
1207,10.01
1208,8.73
1209,8.43
1301,11.74
1302,16.52
1303,18.1
1304,14.29
1305,13.8
1306,12.72
1307,13.01
1308,11.15
1309,10.08
1401,13.05
1402,10.36
1403,11.21
1404,11.15
1405,12.55
1406,10.39
1407,8.94
1408,11.32
1409,12.93
1501,8.59
1502,8.47
1503,8.51
1504,9.14
1601,9.34
1602,10.09
1603,10.82
1604,10.68
1605,10.03
1606,13.26
1607,14.39
1608,16.08
1609,19.09
1701,11.24
1702,8.25
1703,6.22
1801,9.7
1802,10.96
1803,9.31
1804,9.97
1805,10.97
1806,8.64
1807,7.33
1808,7.05
1901,9.21
1902,7.35
1903,5.78
2001,13.71
2002,11.68
2003,12.68
2004,10.97
2005,11.54
2006,12.54
2007,9.91
2008,9.46
2009,10.01
2010,9.8
2101,12.15
2102,15.08
2103,16.31
2104,12.27
2105,13.56
2106,15.83
2107,9.65
2108,13.4
2109,17.31
2201,8.38
2202,10.6
2203,9.73
2204,7.75
2205,9.52
2206,10.18
2207,11.03
2208,11.6
2209,12.57
2210,16.27
2301,9.07
2302,7.83
2303,10.44
2304,9.92
2305,8.48
2306,6.81
2401,5.26
2402,4.78
2403,5.29
2404,5.49
2405,4.5
2406,6.3
2407,6.28
2501,8.18
2502,8.85
2503,12.88
2505,12.27
2506,13.4
2507,13.11
2508,12.26
2509,9.83
2601,1.37
2602,2.35
2603,2.38
2604,2.32
2701,11.27
2702,8.94
2801,6.82
2802,9.31
2803,8.91
2901,6.87
2902,9.21
2903,7.3
2904,9.91
2905,7.74
2906,8.76
2907,7.53
2908,8.02
3001,8.93
3002,8.59
3003,8.09
3004,6.83
3005,7.8
3006,8.38
3007,8.0
3008,9.88
3009,8.33
3010,7.85
3101,12.8
3102,12.84
3103,10.34
3104,10.5
3105,9.97
3106,13.69
3107,13.79
3108,13.54
3201,8.38
3202,9.39
3203,9.53
3204,7.74
3205,10.95
3206,9.01
3207,7.0
3208,10.32
3209,10.79
3301,8.42
3302,9.1
3303,9.62
3304,9.42
3305,8.05
3306,8.8
3307,8.98
3308,8.18
3309,9.15
3310,9.48
3401,7.51
3402,12.34
3403,12.11
3404,7.29
3405,9.74
3406,9.61
3407,6.97
3408,6.84
3409,8.75
3501,3.52
3502,3.51
3503,2.09
3504,5.77
3505,2.38
3506,1.31
3507,1.51
3508,2.29
3509,1.31
3601,7.25
3602,6.77
3603,7.23
3604,7.41
3605,9.96
3606,8.07
3607,9.28
3608,9.0
3609,8.93
3610,9.8
3701,5.11
3801,12.89
3802,9.9
3803,8.58
3804,11.25
3805,11.5
3806,11.56
3807,16.06
3901,9.27
3902,9.92
3903,11.22
3904,11.44
3905,9.98
3906,9.46
3907,10.12
3908,8.94
3909,10.74
4001,13.39
4002,13.89
4003,9.9
4004,6.93
4101,6.71
4102,6.64
4103,5.1
4104,8.15
4105,6.21
4106,6.03
4107,9.45
4108,11.15
4109,10.56
4110,11.02
4201,2.89
4202,4.87
4203,3.77
4204,5.88
4205,4.92
4206,4.35
4207,4.73
4301,9.88
4302,8.55
4303,8.34
4401,12.1
4402,9.58
4403,8.44
4404,8.07
4405,7.02
4406,9.97
4501,7.87
4502,4.57
4503,5.61
4504,7.32
4505,7.13
4506,2.69
4507,2.22
4508,0.8
4509,4.53
4510,2.63
4601,8.95
4602,7.97
4603,9.73
4604,8.74
4605,8.5
4606,6.73
4701,16.84
4702,15.25
4703,14.59
4704,14.54
4705,16.18
4706,13.39
4707,14.82
4708,13.85
4709,13.19
4801,5.89
4802,5.56
4803,3.12
4804,2.84
4805,3.87
4806,8.1
4807,6.8
4808,4.47
4809,2.73
4810,3.01
