id,value,anomaly
2101,66.7667,1.0803
2102,65.3,1.3347
2103,62.6,0.913
2104,68.4333,0.268
2105,67.9,-0.1877
2106,66.6667,0.6273
2107,68.7667,-0.468
2108,68.8,-0.8567
2109,67.9333,-0.714
2201,80.9,0.5857
2202,79.5,0.1243
2203,78.3,-0.3423
2204,81.6,0.9627
2205,80.6,1.137
2206,79.9667,0.5207
2207,81.8,1.5653
2208,81.4,1.4237
2209,80.8333,0.9907
2210,81.3667,1.3283
2301,73.9,-0.978
2302,74.1,-0.9363
2303,75.9,-0.378
2304,75.6667,-0.113
2305,75.0333,-0.2207
2306,78.2333,0.1483
2401,62.4667,4.331
2402,60.2333,3.073
2403,65.6667,2.511
2404,64.7,2.4773
2405,65.6667,2.3267
2406,68.1,1.9437
2407,69.2667,1.679
2501,69.7333,0.938
2502,70.4333,-0.284
2503,71.0,-1.1973
2505,71.5,-0.6073
2506,72.3333,-1.1587
2507,72.6333,0.0443
2508,73.0667,-0.8607
2509,73.2333,-1.427
2601,70.9333,2.9637
2602,66.9667,2.5203
2603,72.7,2.9753
2604,85.4,2.4417
2701,62.3667,0.6603
2702,66.1667,0.9867
2801,71.5333,1.99
2802,74.3333,2.0527
2803,74.1333,2.4447
2901,69.9333,1.4683
2902,65.3667,1.042
2903,74.9333,1.222
2904,67.2333,1.4023
2905,76.0333,2.2617
2906,69.7,2.4013
2907,77.9,2.224
2908,78.9333,2.5667
3001,65.2,-0.33
3002,65.4667,0.053
3003,62.5,0.2177
3004,73.1,2.7337
3005,69.7333,1.444
3006,66.2667,-0.09
3007,65.1667,0.4857
3008,65.6667,0.6013
3009,66.9667,-0.0707
3010,66.4,-0.6203
3101,71.4667,1.3303
3102,72.6333,1.896
3103,77.0,1.652
3104,77.7667,1.941
3105,79.6,2.7143
3106,79.8667,2.205
3107,79.4,1.96
3108,78.2667,1.7613
3201,67.2333,2.1267
3202,67.1667,1.928
3203,66.8667,1.6143
3204,68.1667,1.666
3205,67.8,1.5523
3206,67.8333,0.6933
3207,67.8333,1.197
3208,68.2333,0.7843
3209,68.1333,0.5577
3301,70.3667,-0.858
3302,69.9667,-0.8317
3303,69.1333,0.4697
3304,70.4333,-0.82
3305,70.6,-0.8693
3306,69.4333,-0.18
3307,69.8333,0.392
3308,71.7667,-0.5687
3309,71.8,-0.4717
3310,70.8,-0.2673
3401,77.7333,0.3223
3402,79.6667,-0.1073
3403,79.0,-0.3847
3404,80.1333,0.355
3405,79.9667,-0.4213
3406,79.8,-0.12
3407,81.6667,0.354
3408,81.4,0.1247
3409,80.3667,1.1797
3501,64.6,4.5647
3502,67.9667,5.3367
3503,68.3,5.477
3504,63.0333,5.079
3505,62.4333,4.2787
3506,70.6333,5.554
3507,65.9333,4.4563
3508,64.9,4.5227
3509,70.2667,3.8473
3601,67.2333,0.971
3602,70.0,1.3683
3603,73.0667,1.6747
3604,72.6,1.4997
3605,69.7333,0.4863
3606,65.9667,-0.0997
3607,67.4333,0.2393
3608,69.3,0.31
3609,68.9333,0.0223
3610,66.5333,0.3283
3701,69.8,1.9157
3801,76.5333,1.8743
3802,79.2,1.955
3803,80.2333,2.4277
3804,81.1,2.36
3805,80.6667,1.8353
3806,81.4,2.3477
3807,81.5667,2.194
3901,69.1667,0.9083
3902,69.3,0.254
3903,68.9667,0.6573
3904,65.3333,0.673
3905,70.5333,0.311
3906,71.2,0.184
3907,69.4,0.0283
3908,71.2333,-0.0223
3909,70.5667,-0.789
4001,74.7333,0.6037
4002,74.3,0.719
4003,76.5667,0.33
4004,78.3,0.3597
4101,78.2,0.6587
4102,81.3333,-0.2447
4103,82.8667,0.371
4104,82.6,0.958
4105,81.3,2.0493
4106,81.7667,0.2347
4107,83.7333,0.6683
4108,83.6667,1.491
4109,84.7333,-0.0863
4110,85.0,0.4103
4201,73.4667,2.5587
4202,79.4333,1.8263
4203,71.2667,2.5057
4204,67.1333,2.0163
4205,61.3667,1.9907
4206,69.7333,2.49
4207,74.2333,1.3997
4301,63.2333,0.5797
4302,65.2667,0.9343
4303,64.9333,1.1787
4401,77.1667,1.3773
4402,75.7333,0.936
4403,74.7,1.2463
4404,73.2333,1.0707
4405,71.3333,1.0753
4406,70.9,1.219
4501,61.9,4.124
4502,63.9333,4.2103
4503,66.0667,4.671
4504,64.1667,4.8017
4505,61.0333,5.3723
4506,63.4,5.5777
4507,70.8333,5.038
4508,73.8,5.3273
4509,66.8333,5.234
4510,70.3,5.691
4601,71.3667,0.0903
4602,71.7,0.8353
4603,73.4,0.5403
4604,67.9333,0.9603
4605,71.0333,1.1073
4606,71.0667,0.6013
4701,65.3333,0.2197
4702,63.8667,-0.2593
4703,64.3333,0.0477
4704,67.7333,-0.3107
4705,67.1667,-0.2643
4706,66.3667,-0.2677
4707,68.1333,-1.0737
4708,67.8667,-1.1647
4709,67.1333,-1.7263
4801,56.9667,2.1817
4802,55.9667,1.4157
4803,61.3333,1.6753
4804,64.4,1.8663
4805,66.6333,1.672
4806,67.1,1.566
4807,67.7667,0.719
4808,66.7333,1.7673
4809,62.9333,1.4137
4810,63.2,1.814
