id,value
101,17.3
102,16.91
103,15.06
104,14.43
105,14.42
106,14.32
107,17.69
108,25.89
201,1.93
202,4.02
203,4.13
204,5.97
205,1.23
206,2.59
207,5.74
301,9.99
302,9.23
303,6.97
304,7.47
305,8.95
306,6.8
307,9.4
308,10.07
309,9.49
401,1.36
402,0.62
403,0.63
404,0.07
405,0.3
406,0.07
407,0.6
501,5.92
502,4.57
503,6.58
504,5.45
505,5.43
601,11.58
602,12.65
603,12.66
701,10.79
702,17.88
801,24.45
802,22.79
803,23.39
804,25.4
805,25.64
806,24.39
807,19.89
901,14.76
902,15.98
903,13.56
904,12.22
905,14.62
906,12.86
907,16.78
908,17.53
909,19.04
1001,3.82
1002,4.15
1003,3.68
1004,3.81
1005,1.02
1006,1.56
1007,0.68
1008,3.09
1009,1.48
1010,2.25
1101,10.07
1102,10.67
1103,11.64
1104,10.82
1105,12.56
1106,12.11
1107,12.42
1108,13.36
1109,11.72
1201,13.16
1202,14.73
1203,12.83
1204,13.85
1205,13.93
1206,13.94
1207,12.92
1208,12.43
1209,14.78
1301,10.03
1302,10.46
1303,11.21
1304,9.8
1305,9.09
1306,10.27
1307,8.77
1308,10.82
1309,11.1
1401,6.86
1402,11.06
1403,17.78
1404,7.46
1405,10.34
1406,15.15
1407,6.37
1408,6.73
1409,10.96
1501,12.22
1502,12.87
1503,15.23
1504,15.35
1601,12.56
1602,13.32
1603,11.78
1604,18.77
1605,19.66
1606,32.23
1607,25.55
1608,33.88
1609,35.23
1701,10.19
1702,7.84
1703,7.36
1801,14.8
1802,16.87
1803,15.28
1804,15.33
1805,13.92
1806,10.81
1807,10.46
1808,15.17
1901,11.33
1902,12.69
1903,13.08
2001,9.66
2002,9.25
2003,7.34
2004,7.18
2005,8.66
2006,9.18
2007,7.18
2008,11.4
2009,9.19
2010,7.05
2101,9.91
2102,10.86
2103,11.59
2104,9.82
2105,8.77
2106,10.4
2107,9.19
2108,10.61
2109,11.17
2201,10.59
2202,11.87
2203,14.05
2204,12.33
2205,14.18
2206,13.74
2207,20.65
2208,23.54
2209,19.6
2210,28.47
2301,17.09
2302,12.89
2303,16.5
2304,12.2
2305,11.59
2306,10.17
2401,5.71
2402,5.33
2403,5.2
2404,7.0
2405,5.55
2406,8.51
2407,8.22
2501,6.44
2502,8.24
2503,10.08
2505,7.01
2506,7.11
2507,7.28
2508,8.43
2509,12.17
2601,0.61
2602,1.64
2603,1.42
2604,0.81
2701,9.77
2702,10.38
2801,11.87
2802,11.77
2803,12.56
2901,4.04
2902,5.71
2903,5.57
2904,6.59
2905,4.36
2906,6.01
2907,3.63
2908,4.35
3001,7.47
3002,10.52
3003,12.46
3004,11.82
3005,10.48
3006,11.4
3007,10.29
3008,8.75
3009,7.47
3010,8.12
3101,15.87
3102,14.8
3103,12.44
3104,13.66
3105,11.15
3106,17.35
3107,18.72
3108,17.04
3201,8.22
3202,9.51
3203,10.15
3204,9.38
3205,11.6
3206,10.88
3207,9.14
3208,10.31
3209,9.67
3301,8.5
3302,7.55
3303,7.9
3304,12.22
3305,10.01
3306,8.76
3307,8.59
3308,14.52
3309,10.94
3310,11.68
3401,4.62
3402,4.48
3403,6.64
3404,3.37
3405,5.06
3406,7.71
3407,4.1
3408,5.09
3409,9.4
3501,5.53
3502,4.23
3503,2.23
3504,5.84
3505,1.75
3506,1.96
3507,1.79
3508,2.42
3509,1.31
3601,10.48
3602,12.24
3603,10.38
3604,8.25
3605,10.29
3606,11.79
3607,10.31
3608,8.98
3609,10.52
3610,9.21
3701,13.8
3801,14.72
3802,12.8
3803,9.34
3804,13.82
3805,11.38
3806,13.23
3807,15.99
3901,8.02
3902,8.48
3903,8.15
3904,8.9
3905,7.62
3906,6.68
3907,7.76
3908,7.15
3909,7.41
4001,14.73
4002,14.81
4003,13.28
4004,11.06
4101,3.96
4102,3.54
4103,6.28
4104,15.23
4105,3.12
4106,4.56
4107,10.65
4108,21.5
4109,5.35
4110,7.04
4201,1.58
4202,1.71
4203,2.1
4204,3.6
4205,3.23
4206,2.19
4207,2.78
4301,8.84
4302,9.96
4303,10.59
4401,15.09
4402,13.95
4403,10.92
4404,14.47
4405,11.69
4406,15.38
4501,11.43
4502,4.22
4503,6.75
4504,8.5
4505,8.39
4506,3.16
4507,1.89
4508,1.21
4509,3.11
4510,1.98
4601,13.03
4602,16.27
4603,13.46
4604,17.33
4605,15.27
4606,13.22
4701,12.12
4702,11.31
4703,9.87
4704,12.68
4705,12.35
4706,10.65
4707,12.52
4708,13.48
4709,11.59
4801,4.65
4802,3.26
4803,2.05
4804,3.02
4805,4.29
4806,6.65
4807,6.06
4808,3.88
4809,2.31
4810,2.19
