id,value,anomaly
101,76.1333,-1.3033
102,76.2667,-0.979
103,77.4,-1.6223
104,76.7,-1.2057
105,76.2333,-1.4317
106,78.5,-1.3257
107,78.2,-1.7113
108,79.3333,-1.0833
201,83.9,3.7717
202,73.0,3.031
203,78.9333,3.4143
204,78.9333,3.157
205,91.5,3.0417
206,89.6,3.327
207,82.2333,3.4353
301,74.9667,-0.667
302,75.7333,-0.6503
303,77.5333,-1.011
304,77.0333,-1.045
305,78.1,-1.243
306,78.7667,-1.1877
307,78.3667,-1.2533
308,79.0333,-1.1333
309,79.5333,-0.7233
401,65.1667,0.7323
402,70.0,0.9927
403,63.8333,2.522
404,67.8,0.7693
405,73.4,1.822
406,72.1,2.8173
407,85.8,3.804
501,70.9667,1.9033
502,64.5333,3.604
503,72.9667,1.5547
504,67.0667,2.5887
505,59.6,2.1033
601,68.7667,2.1927
602,70.9667,2.5807
603,72.1,2.656
701,74.7,1.6277
702,75.0667,1.693
801,79.0667,-1.277
802,79.6333,-0.4193
803,80.4667,0.026
804,81.0667,0.4403
805,81.8333,0.6387
806,81.7667,0.8577
807,83.6333,1.5743
901,75.7667,-1.272
902,74.3333,-1.28
903,75.7,-1.208
904,76.3,-1.6053
905,77.8667,-1.3757
906,78.5,-0.788
907,78.4333,-1.519
908,78.6,-1.151
909,79.6333,-0.5197
1001,62.4333,2.2433
1002,64.0667,2.0487
1003,67.2333,2.1247
1004,60.5667,2.4963
1005,72.3667,2.4947
1006,67.9667,2.817
1007,69.4333,2.475
1008,60.2,2.2987
1009,66.2333,2.0013
1010,64.2,2.336
1101,70.2667,-0.9843
1102,70.2,-0.7717
1103,72.7333,-0.9823
1104,72.2667,-0.6347
1105,71.8,-0.4973
1106,74.1333,-0.5763
1107,73.9,-0.4197
1108,75.1667,-0.7677
1109,75.1,-0.734
1201,70.1667,-0.9397
1202,70.1333,-0.7167
1203,70.2667,-0.379
1204,72.1,-0.5783
1205,71.7,-0.6563
1206,71.0667,-0.346
1207,74.4,-0.4787
1208,73.5667,-0.2353
1209,73.1667,-0.242
1301,68.8333,-1.639
1302,68.2,-1.78
1303,67.9667,-1.6567
1304,70.0667,-1.5843
1305,70.0,-1.5693
1306,70.2333,-1.275
1307,71.4667,-1.576
1308,71.5,-1.5633
1309,72.0,-1.17
1401,74.5333,0.5203
1402,75.5333,-0.5603
1403,74.7667,-0.8727
1404,75.8333,0.733
1405,77.3333,0.1593
1406,75.9,-0.5373
1407,77.5333,0.8623
1408,78.6333,0.4137
1409,77.2667,-0.5017
1501,75.8333,-0.7707
1502,74.5333,-0.435
1503,73.7667,0.067
1504,73.3333,0.1413
1601,80.2,-0.8823
1602,79.6667,-0.706
1603,80.1,-0.599
1604,80.1333,-0.6453
1605,80.3333,-0.9567
1606,79.8,-0.8457
1607,80.6333,-1.057
1608,80.5,-0.7633
1609,80.6667,-0.717
1701,63.2667,1.8457
1702,66.8333,2.4167
1703,66.6,2.6847
1801,75.4667,1.2873
1802,75.7667,1.4183
1803,76.1,1.3827
1804,76.0667,1.6613
1805,75.4667,1.461
1806,74.2,1.6603
1807,72.3,0.933
1808,66.7667,0.8017
1901,66.9333,1.756
1902,70.0333,2.392
1903,70.6333,2.7827
2001,62.1,-0.1887
2002,62.1333,-0.185
2003,64.4333,-0.053
2004,64.4667,0.021
2005,65.8,-0.625
2006,66.4,-0.4283
2007,66.9667,-0.3587
2008,68.4333,-0.705
2009,68.2,-0.6597
2010,68.5667,-0.358
2101,64.6,-1.0863
2102,63.3333,-0.632
2103,61.5333,-0.1537
2104,66.8667,-1.2987
2105,67.1,-0.9877
2106,65.5333,-0.506
2107,67.4333,-1.8013
2108,67.7333,-1.9233
2109,67.1,-1.5473
2201,79.1667,-1.1477
2202,78.0333,-1.3423
2203,77.2,-1.4423
2204,79.4667,-1.1707
2205,78.1667,-1.2963
2206,77.8667,-1.5793
2207,79.2,-1.0347
2208,78.8,-1.1763
2209,78.6667,-1.176
2210,79.3,-0.7383
2301,73.8,-1.078
2302,74.3333,-0.703
2303,75.5,-0.778
2304,75.0667,-0.713
2305,74.2667,-0.9873
2306,77.2667,-0.8183
2401,60.5667,2.431
2402,58.8333,1.673
2403,64.5,1.3443
2404,63.3333,1.1107
2405,64.6667,1.3267
2406,66.6,0.4437
2407,68.2333,0.6457
2501,70.1333,1.338
2502,69.7667,-0.9507
