id,value,anomaly
1504,73.6667,0.4747
1601,82.1,1.0177
1602,81.3667,0.994
1603,80.8333,0.1343
1604,81.1667,0.388
1605,80.9667,-0.3233
1606,81.9,1.2543
1607,82.1,0.4097
1608,82.3,1.0367
1609,83.2,1.8163
1701,62.6667,1.2457
1702,65.8333,1.4167
1703,65.8667,1.9513
1801,77.9,3.7207
1802,77.7667,3.4183
1803,77.8,3.0827
1804,77.1333,2.728
1805,77.0,2.9943
1806,74.7,2.1603
1807,72.4667,1.0997
1808,67.4333,1.4683
1901,66.9,1.7227
1902,70.2333,2.592
1903,70.5667,2.716
2001,63.1667,0.878
2002,62.9667,0.6483
2003,65.3,0.8137
2004,64.8667,0.421
2005,67.0,0.575
2006,67.6,0.7717
2007,68.4,1.0747
2008,69.9,0.7617
2009,69.8,0.9403
2010,70.5333,1.6087
2101,66.1,0.4137
2102,64.8333,0.868
2103,62.3333,0.6463
2104,68.2667,0.1013
2105,68.1667,0.079
2106,66.7667,0.7273
2107,69.3333,0.0987
2108,69.4333,-0.2233
2109,68.8667,0.2193
2201,79.8333,-0.481
2202,79.0333,-0.3423
2203,78.6667,0.0243
2204,80.8667,0.2293
2205,79.9,0.437
2206,80.1667,0.7207
2207,80.4333,0.1987
2208,80.6333,0.657
2209,80.8667,1.024
2210,80.8333,0.795
2301,74.5,-0.378
2302,74.7333,-0.303
2303,75.5667,-0.7113
2304,75.3,-0.4797
2305,74.8333,-0.4207
2306,77.5333,-0.5517
2401,59.3333,1.1977
2402,58.0333,0.873
2403,63.1,-0.0557
2404,62.1333,-0.0893
2405,63.2667,-0.0733
2406,65.9,-0.2563
2407,66.9667,-0.621
2501,68.7667,-0.0287
2502,70.1333,-0.584
2503,71.6667,-0.5307
2505,71.4,-0.7073
2506,73.5333,0.0413
2507,72.0667,-0.5223
2508,73.6,-0.3273
2509,73.9667,-0.6937
2601,69.2,1.2303
2602,65.2,0.7537
2603,71.5333,1.8087
2604,85.3667,2.4083
2701,63.0333,1.327
2702,67.1333,1.9533
2801,72.5,2.9567
2802,75.5,3.2193
2803,75.4667,3.778
2901,70.4333,1.9683
2902,65.8333,1.5087
2903,75.9667,2.2553
2904,67.8333,2.0023
2905,76.6,2.8283
2906,70.0667,2.768
2907,79.3333,3.6573
2908,79.4,3.0333
3001,66.5333,1.0033
3002,65.9,0.4863
3003,63.1,0.8177
3004,73.2333,2.867
3005,70.2667,1.9773
3006,66.7,0.3433
3007,65.9667,1.2857
3008,66.3333,1.268
3009,67.8333,0.796
3010,67.3333,0.313
3101,70.6333,0.497
3102,71.6333,0.896
3103,76.6667,1.3187
3104,76.9333,1.1077
3105,78.4667,1.581
3106,79.4,1.7383
3107,79.1,1.66
3108,78.3667,1.8613
3201,65.1,-0.0067
3202,65.9333,0.6947
3203,66.2,0.9477
3204,66.2,-0.3007
3205,66.2,-0.0477
3206,66.9,-0.24
3207,66.0333,-0.603
3208,66.8,-0.649
3209,67.4667,-0.109
3301,72.5333,1.3087
3302,72.2,1.4017
3303,70.6333,1.9697
3304,72.4333,1.18
3305,72.7333,1.264
3306,71.0333,1.42
3307,70.9333,1.492
3308,73.1667,0.8313
3309,73.2667,0.995
3310,71.9667,0.8993
3401,77.3,-0.111
3402,79.3667,-0.4073
3403,78.2,-1.1847
3404,80.0333,0.255
3405,80.0667,-0.3213
3406,79.0667,-0.8533
3407,81.8667,0.554
3408,80.7667,-0.5087
3409,79.2,0.013
3501,62.6333,2.598
3502,64.6,1.97
3503,65.3333,2.5103
3504,59.3333,1.379
3505,59.8667,1.712
3506,66.5333,1.454
3507,63.1,1.623
3508,61.6,1.2227
3509,67.4667,1.0473
3601,67.6667,1.4043
3602,70.8667,2.235
3603,73.9,2.508
3604,73.2667,2.1663
3605,70.5,1.253
3606,66.9333,0.867
3607,67.8,0.606
3608,69.9333,0.9433
3609,69.5667,0.6557
3610,67.3667,1.1617
3701,70.8667,2.9823
3801,75.0333,0.3743
3802,77.9,0.655
3803,78.5333,0.7277
3804,80.2667,1.5267
3805,79.6333,0.802
3806,80.2,1.1477
3807,80.8667,1.494
3901,67.3667,-0.8917
3902,68.1667,-0.8793
3903,68.5667,0.2573
3904,63.8,-0.8603
3905,69.0333,-1.189
3906,69.6333,-1.3827
3907,68.9,-0.4717
3908,70.6333,-0.6223
3909,70.9667,-0.389
4001,74.5,0.3703
4002,74.3,0.719
4003,76.8333,0.5967
4004,77.8667,-0.0737
4101,79.1333,1.592
4102,82.3,0.722
4103,82.4,-0.0957
4104,81.8,0.158
4105,82.1,2.8493
4106,82.7,1.168
4107,84.9333,1.8683
4108,84.2333,2.0577
4109,87.3,2.4803
4110,87.5667,2.977
4201,72.0333,1.1253
4202,78.8667,1.2597
4203,70.2,1.439
4204,66.5667,1.4497
4205,60.7667,1.3907
4206,69.4333,2.19
4207,74.9333,2.0997
4301,63.5333,0.8797
4302,65.7333,1.401
4303,65.4667,1.712
4401,77.9333,2.144
4402,76.5333,1.736
4403,74.7333,1.2797
4404,74.3333,2.1707
4405,71.2667,1.0087
4406,70.0333,0.3523
4501,59.9333,2.1573
4502,62.4,2.677
4503,63.3667,1.971
4504,60.9,1.535
4505,57.0,1.339
4506,59.2667,1.4443
4507,66.8333,1.038
4508,69.8,1.3273
4509,62.9333,1.334
4510,66.3667,1.7577
4601,72.2333,0.957
4602,72.1667,1.302
4603,73.6667,0.807
4604,68.1,1.127
4605,70.3,0.374
4606,71.7333,1.268
4701,65.4667,0.353
4702,64.4,0.274
4703,64.6,0.3143
4704,68.2667,0.2227
4705,67.9,0.469
4706,67.4,0.7657
4707,69.5,0.293
4708,69.4333,0.402
4709,68.8333,-0.0263
4801,55.6,0.815
4802,55.1,0.549
4803,60.4333,0.7753
4804,63.2,0.6663
4805,64.8667,-0.0947
4806,64.8,-0.734
4807,66.3333,-0.7143
4808,65.7667,0.8007
4809,62.1,0.5803
4810,62.6,1.214
