id,value,anomaly
4205,62.4667,3.0907
4206,69.9,2.6567
4207,74.9333,2.0997
4301,64.1,1.4463
4302,65.7333,1.401
4303,65.2333,1.4787
4401,75.7667,-0.0227
4402,74.5,-0.2973
4403,73.3667,-0.087
4404,72.2333,0.0707
4405,70.2,-0.058
4406,69.5333,-0.1477
4501,56.9,-0.876
4502,58.9667,-0.7563
4503,60.7,-0.6957
4504,58.7333,-0.6317
4505,55.4,-0.261
4506,58.0333,0.211
4507,65.8,0.0047
4508,68.6333,0.1607
4509,61.9333,0.334
4510,65.1667,0.5577
4601,71.2,-0.0763
4602,70.6333,-0.2313
4603,72.7333,-0.1263
4604,66.7,-0.273
4605,69.7333,-0.1927
4606,70.1667,-0.2987
4701,67.0333,1.9197
4702,65.9667,1.8407
4703,66.2,1.9143
4704,69.4,1.356
4705,68.9,1.469
4706,68.6,1.9657
4707,69.7667,0.5597
4708,70.2667,1.2353
4709,69.8667,1.007
4801,57.2333,2.4483
4802,56.9,2.349
4803,62.5333,2.8753
4804,65.9,3.3663
4805,68.6667,3.7053
4806,68.6667,3.1327
4807,70.2667,3.219
4808,68.5333,3.5673
4809,64.7333,3.2137
4810,65.0,3.614
