id,value,anomaly
2906,70.6667,3.368
2907,79.4,3.724
2908,79.0667,2.7
3001,67.1,1.57
3002,67.3667,1.953
3003,64.4333,2.151
3004,73.4,3.0337
3005,70.8333,2.544
3006,68.0667,1.71
3007,67.0333,2.3523
3008,67.8333,2.768
3009,69.6333,2.596
3010,69.1,2.0797
3101,70.7333,0.597
3102,71.6,0.8627
3103,76.2333,0.8853
3104,76.6667,0.841
3105,77.5333,0.6477
3106,78.2,0.5383
3107,78.1333,0.6933
3108,77.4,0.8947
3201,68.0667,2.96
3202,67.9333,2.6947
3203,68.0,2.7477
3204,69.1667,2.666
3205,68.7,2.4523
3206,69.9333,2.7933
3207,69.9333,3.297
3208,69.7,2.251
3209,70.1667,2.591
3301,73.7667,2.542
3302,72.8667,2.0683
3303,71.1333,2.4697
3304,73.3333,2.08
3305,73.4333,1.964
3306,71.7667,2.1533
3307,71.9333,2.492
3308,74.5,2.1647
3309,73.8667,1.595
3310,72.8,1.7327
3401,80.1,2.689
3402,82.1,2.326
3403,81.9667,2.582
3404,82.3,2.5217
3405,82.5333,2.1453
3406,82.2,2.28
3407,84.0333,2.7207
3408,82.6,1.3247
3409,81.6,2.413
3501,60.3,0.2647
3502,62.6667,0.0367
3503,63.4333,0.6103
3504,57.8333,-0.121
3505,58.9667,0.812
3506,65.6,0.5207
3507,63.3667,1.8897
3508,62.0,1.6227
3509,68.9667,2.5473
3601,68.5667,2.3043
3602,70.9333,2.3017
3603,73.9667,2.5747
3604,73.3667,2.2663
3605,71.1,1.853
3606,67.6667,1.6003
3607,68.7333,1.5393
3608,70.3667,1.3767
3609,70.5,1.589
3610,68.2,1.995
3701,70.6,2.7157
3801,74.8667,0.2077
3802,77.3667,0.1217
3803,78.0333,0.2277
3804,78.7667,0.0267
3805,78.6667,-0.1647
3806,78.9333,-0.119
3807,79.2667,-0.106
3901,72.2667,4.0083
3902,71.5333,2.4873
3903,71.0667,2.7573
3904,69.4,4.7397
3905,74.8667,4.6443
3906,74.6,3.584
3907,72.6,3.2283
3908,75.5,4.2443
3909,75.6333,4.2777
4001,74.8,0.6703
4002,74.4333,0.8523
4003,77.2667,1.03
4004,79.1,1.1597
4101,80.3333,2.792
4102,83.7667,2.1887
4103,83.9,1.4043
4104,82.6,0.958
4105,81.8333,2.5827
4106,83.3333,1.8013
4107,84.4667,1.4017
4108,83.1667,0.991
4109,86.9667,2.147
4110,86.8,2.2103
4201,73.8,2.892
4202,80.1333,2.5263
4203,72.3667,3.6057
4204,67.9,2.783
4205,62.7333,3.3573
4206,71.4333,4.19
4207,76.7333,3.8997
4301,64.7667,2.113
4302,66.9,2.5677
4303,66.2667,2.512
4401,77.6,1.8107
4402,76.3,1.5027
4403,74.8333,1.3797
4404,74.2,2.0373
4405,71.4333,1.1753
4406,70.2667,0.5857
4501,57.5333,-0.2427
4502,59.6667,-0.0563
4503,61.3,-0.0957
4504,59.3333,-0.0317
4505,55.7667,0.1057
4506,58.2667,0.4443
4507,66.3,0.5047
4508,68.9667,0.494
4509,62.4667,0.8673
4510,66.0,1.391
4601,72.9,1.6237
4602,72.0667,1.202
4603,73.9,1.0403
4604,67.9333,0.9603
4605,70.9,0.974
4606,71.7333,1.268
4701,67.8667,2.753
4702,67.0,2.874
4703,67.6333,3.3477
4704,71.1667,3.1227
4705,71.0667,3.6357
4706,70.4667,3.8323
4707,72.4,3.193
4708,72.7667,3.7353
4709,72.4667,3.607
4801,57.7,2.915
4802,57.2333,2.6823
4803,63.5,3.842
4804,66.5667,4.033
4805,69.8333,4.872
4806,71.0333,5.4993
4807,72.2667,5.219
4808,70.2,5.234
4809,65.4667,3.947
4810,65.9,4.514
